date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,USEP,LOAD,predicted_load,demand
2021-08-22 09:00:00,1.0,2.31,27.08,85.54,2.25,0.7,100.91,1.0,27.08,67.65,17.0525,16.955168,5994.709
2021-08-22 09:30:00,1.01,2.585,27.155,84.935,2.315,0.715,100.895,1.01,27.155,70.77,17.23,16.955168,6076.595
2021-08-22 10:00:00,1.02,2.86,27.23,84.33,2.38,0.73,100.88,1.02,27.23,71.79,17.17025,17.010542,6141.801
2021-08-22 10:30:00,1.22,3.005,27.29,84.055,2.425,0.865,100.855,1.22,27.29,71.95,16.757,17.010542,6179.668
2021-08-22 11:00:00,1.42,3.15,27.35,83.78,2.47,1.0,100.83,1.42,27.35,71.97,16.9475,17.099003,6188.172
2021-08-22 11:30:00,1.075,3.2,27.385,83.575,2.5,0.76,100.79,1.075,27.385,71.79,16.8165,17.099003,6153.56
2021-08-22 12:00:00,0.73,3.25,27.42,83.37,2.53,0.52,100.75,0.73,27.42,70.87,17.6535,17.153305,6117.086
2021-08-22 12:30:00,0.61,3.115,27.475,83.085,2.54,0.43,100.705,0.61,27.475,70.71,17.5745,17.200855,6087.663
2021-08-22 13:00:00,0.49,2.98,27.53,82.8,2.55,0.34,100.66,0.49,27.53,67.67,17.27725,17.28526,6059.463
2021-08-22 13:30:00,0.415,2.72,27.47,82.98,2.5,0.3,100.63,0.415,27.47,67.76,18.14525,17.28526,6079.458
2021-08-22 14:00:00,0.34,2.46,27.41,83.16,2.45,0.26,100.6,0.34,27.41,72.01,17.438,17.201153,6100.317
2021-08-22 14:30:00,0.325,2.125,27.22,84.3,2.34,0.255,100.575,0.325,27.22,72.35,17.7545,17.18726,6122.906
2021-08-22 15:00:00,0.31,1.79,27.03,85.44,2.23,0.25,100.55,0.31,27.03,72.43,17.2695,17.10925,6132.572
2021-08-22 15:30:00,0.295,1.4,26.825,86.68,2.13,0.255,100.545,0.295,26.825,71.88,16.2165,16.818382,6079.711
2021-08-22 16:00:00,0.28,1.01,26.62,87.92,2.03,0.26,100.54,0.28,26.62,67.76,16.4665,16.769196,5980.217
2021-08-22 16:30:00,0.18,0.65,26.365,89.235,1.95,0.17,100.565,0.18,26.365,65.63,16.7585,16.921688,5919.802
2021-08-22 17:00:00,0.08,0.29,26.11,90.55,1.87,0.08,100.59,0.08,26.11,65.63,16.6125,17.284424,5886.97
2021-08-22 17:30:00,0.04,0.145,25.855,91.375,1.835,0.04,100.63,0.04,25.855,65.64,17.2265,17.306837,5886.875
2021-08-22 18:00:00,0.0,0.0,25.6,92.2,1.8,0.0,100.67,0.0,25.6,65.63,17.167,17.395542,5890.956
2021-08-22 18:30:00,0.0,0.0,25.53,92.16,1.835,0.0,100.71,0.0,25.53,65.64,16.86925,17.312275,5967.012
2021-08-22 19:00:00,0.0,0.0,25.46,92.12,1.87,0.0,100.75,0.0,25.46,67.67,14.5665,15.198949,6040.617
2021-08-22 19:30:00,0.0,0.0,25.415,92.03,1.87,0.0,100.78,0.0,25.415,68.64,15.486,15.198949,6069.781
2021-08-22 20:00:00,0.0,0.0,25.37,91.94,1.87,0.0,100.81,0.0,25.37,68.62,17.597,17.758112,6065.91
2021-08-22 20:30:00,0.0,0.0,25.325,91.885,1.845,0.0,100.835,0.0,25.325,67.67,18.34525,17.758112,6045.13
2021-08-22 21:00:00,0.0,0.0,25.28,91.83,1.82,0.0,100.86,0.0,25.28,65.75,17.863,17.794754,6002.617
2021-08-22 21:30:00,0.0,0.0,25.245,91.66,1.735,0.0,100.865,0.0,25.245,65.65,17.47275,17.794754,5920.125
2021-08-22 22:00:00,0.0,0.0,25.21,91.49,1.65,0.0,100.87,0.0,25.21,65.33,17.668,17.725706,5821.644
2021-08-22 22:30:00,0.0,0.0,25.165,91.215,1.53,0.0,100.845,0.0,25.165,65.64,17.30325,17.72674,5735.211
2021-08-22 23:00:00,0.0,0.0,25.12,90.94,1.41,0.0,100.82,0.0,25.12,65.62,17.283,17.67332,5632.009
2021-08-22 23:30:00,0.0,0.0,25.13,90.275,1.305,0.0,100.77,0.0,25.13,65.6,17.58075,17.754742,5524.115
2021-08-23 00:00:00,0.0,0.0,25.14,89.61,1.2,0.0,100.72,0.0,25.14,67.76,17.92925,17.649014,5393.528
2021-08-23 00:30:00,0.0,0.0,25.25,88.25,1.095,0.0,100.675,0.0,25.25,65.55,17.247,17.442463,5299.391
2021-08-23 01:00:00,0.0,0.0,25.36,86.89,0.99,0.0,100.63,0.0,25.36,64.05,17.5475,17.309021,5230.249
2021-08-23 01:30:00,0.0,0.0,25.46,85.83,0.845,0.0,100.61,0.0,25.46,63.51,17.36475,17.305191,5161.315
2021-08-23 02:00:00,0.0,0.0,25.56,84.77,0.7,0.0,100.59,0.0,25.56,62.27,17.37325,17.398958,5105.566
2021-08-23 02:30:00,0.0,0.0,25.64,83.985,0.595,0.0,100.59,0.0,25.64,61.2,18.1065,17.659115,5050.812
2021-08-23 03:00:00,0.0,0.0,25.72,83.2,0.49,0.0,100.59,0.0,25.72,60.22,17.96725,17.71951,5011.29
2021-08-23 03:30:00,0.0,0.0,25.745,82.755,0.395,0.0,100.605,0.0,25.745,60.1,17.7125,17.732956,4990.198
2021-08-23 04:00:00,0.0,0.0,25.77,82.31,0.3,0.0,100.62,0.0,25.77,59.23,17.63725,17.8124,4962.073
2021-08-23 04:30:00,0.0,0.0,25.7,82.62,0.395,0.0,100.635,0.0,25.7,59.23,17.69075,17.8124,4955.547
2021-08-23 05:00:00,0.0,0.0,25.63,82.93,0.49,0.0,100.65,0.0,25.63,59.23,18.00175,17.90182,4976.819
2021-08-23 05:30:00,0.055,0.065,25.57,84.48,0.59,0.06,100.67,0.055,25.57,59.53,18.28425,18.01579,5028.019
2021-08-23 06:00:00,0.11,0.13,25.51,86.03,0.69,0.12,100.69,0.11,25.51,60.04,17.934,17.91212,5081.661
2021-08-23 06:30:00,0.39,0.455,26.035,85.54,0.825,0.315,100.72,0.39,26.035,60.44,17.419,17.6842,5112.867
2021-08-23 07:00:00,0.67,0.78,26.56,85.05,0.96,0.51,100.75,0.67,26.56,61.07,15.182,14.876598,5120.656
2021-08-23 07:30:00,1.03,1.22,27.07,82.305,1.05,0.61,100.785,1.03,27.07,61.32,14.65575,14.564172,5166.961
2021-08-23 08:00:00,1.39,1.66,27.58,79.56,1.14,0.71,100.82,1.39,27.58,65.24,16.97,16.83993,5255.278
2021-08-23 08:30:00,1.635,2.04,27.81,77.74,1.295,0.915,100.825,1.635,27.81,67.56,17.36175,17.396854,5327.254
2021-08-23 09:00:00,1.88,2.42,28.04,75.92,1.45,1.12,100.83,1.88,28.04,64.75,17.28875,17.891611,5424.571
2021-08-23 09:30:00,2.21,2.7,28.295,75.385,1.545,1.19,100.815,2.21,28.295,65.62,17.72975,17.904966,5516.66
2021-08-23 10:00:00,2.54,2.98,28.55,74.85,1.64,1.26,100.8,2.54,28.55,65.63,17.24525,17.849697,5605.872
2021-08-23 10:30:00,2.66,3.14,28.69,74.77,1.72,1.245,100.775,2.66,28.69,65.63,17.78775,17.772305,5652.063
2021-08-23 11:00:00,2.78,3.3,28.83,74.69,1.8,1.23,100.75,2.78,28.83,65.64,17.88825,17.872557,5699.357
2021-08-23 11:30:00,2.85,3.355,28.855,74.91,1.87,1.235,100.715,2.85,28.855,65.64,17.79225,17.850153,5690.829
2021-08-23 12:00:00,2.92,3.41,28.88,75.13,1.94,1.24,100.68,2.92,28.88,65.64,17.7405,17.8425,5681.982
2021-08-23 12:30:00,2.63,3.285,28.82,75.545,2.04,1.265,100.64,2.63,28.82,65.64,17.8635,17.919893,5721.673
2021-08-23 13:00:00,2.34,3.16,28.76,75.96,2.14,1.29,100.6,2.34,28.76,65.64,18.42875,17.867828,5744.828
2021-08-23 13:30:00,2.11,2.905,28.575,76.9,2.22,1.32,100.57,2.11,28.575,65.63,17.89575,17.932205,5722.503
2021-08-23 14:00:00,1.88,2.65,28.39,77.84,2.3,1.35,100.54,1.88,28.39,65.63,17.511,17.919779,5693.761
2021-08-23 14:30:00,1.595,2.28,28.135,79.385,2.28,1.2,100.525,1.595,28.135,65.63,17.6675,17.893038,5669.528
2021-08-23 15:00:00,1.31,1.91,27.88,80.93,2.26,1.05,100.51,1.31,27.88,65.63,17.8815,17.89698,5634.752
2021-08-23 15:30:00,0.99,1.5,27.615,82.45,2.14,0.75,100.525,0.99,27.615,65.63,17.176,17.478456,5637.62
2021-08-23 16:00:00,0.67,1.09,27.35,83.97,2.02,0.45,100.54,0.67,27.35,58.66,16.8095,17.46369,5280.158
2021-08-23 16:30:00,0.42,0.7,27.03,85.53,1.865,0.305,100.565,0.42,27.03,60.97,17.68875,17.59279,5411.381
2021-08-23 17:00:00,0.17,0.31,26.71,87.09,1.71,0.16,100.59,0.17,26.71,60.97,17.87325,17.714123,5447.304
2021-08-23 17:30:00,0.085,0.155,26.425,88.585,1.55,0.08,100.625,0.085,26.425,60.97,17.9755,17.875427,5447.761
2021-08-23 18:00:00,0.0,0.0,26.14,90.08,1.39,0.0,100.66,0.0,26.14,62.3,18.245,18.004923,5514.175
2021-08-23 18:30:00,0.0,0.0,26.05,90.27,1.385,0.0,100.7,0.0,26.05,65.61,18.359,18.001032,5630.165
2021-08-23 19:00:00,0.0,0.0,25.96,90.46,1.38,0.0,100.74,0.0,25.96,65.62,16.5105,16.11851,5730.191
2021-08-23 19:30:00,0.0,0.0,25.915,90.535,1.39,0.0,100.765,0.0,25.915,65.63,16.35625,16.038597,5787.52
2021-08-23 20:00:00,0.0,0.0,25.87,90.61,1.4,0.0,100.79,0.0,25.87,73.2,18.755,18.237318,6032.999
2021-08-23 20:30:00,0.0,0.0,25.845,90.5,1.38,0.0,100.81,0.0,25.845,60.99,18.69475,18.234877,5560.436
2021-08-23 21:00:00,0.0,0.0,25.82,90.39,1.36,0.0,100.83,0.0,25.82,67.77,18.51775,18.348803,5880.166
2021-08-23 21:30:00,0.0,0.0,25.775,90.35,1.36,0.0,100.84,0.0,25.775,65.65,18.65275,18.32414,5783.027
2021-08-23 22:00:00,0.0,0.0,25.73,90.31,1.36,0.0,100.85,0.0,25.73,65.33,18.29925,18.088614,5666.893
2021-08-23 22:30:00,0.0,0.0,25.675,90.355,1.375,0.0,100.835,0.0,25.675,61.37,17.69,18.088614,5545.417
2021-08-23 23:00:00,0.0,0.0,25.62,90.4,1.39,0.0,100.82,0.0,25.62,61.38,17.67875,17.907513,5416.122
2021-08-23 23:30:00,0.0,0.0,25.56,90.44,1.375,0.0,100.775,0.0,25.56,60.79,17.7165,18.019625,5331.508
2021-08-24 00:00:00,0.0,0.0,25.5,90.48,1.36,0.0,100.73,0.0,25.5,59.91,18.25875,17.88098,5248.255
2021-08-24 00:30:00,0.0,0.0,25.45,90.37,1.315,0.0,100.685,0.0,25.45,59.27,18.2035,17.922302,5159.844
2021-08-24 01:00:00,0.0,0.0,25.4,90.26,1.27,0.0,100.64,0.0,25.4,58.85,18.4175,17.954832,5041.817
2021-08-24 01:30:00,0.0,0.0,25.39,89.965,1.245,0.0,100.605,0.0,25.39,57.9,18.545,17.954832,4983.508
2021-08-24 02:00:00,0.0,0.0,25.38,89.67,1.22,0.0,100.57,0.0,25.38,54.63,18.40875,17.922817,4932.77
2021-08-24 02:30:00,0.0,0.0,25.355,89.57,1.22,0.0,100.56,0.0,25.355,52.53,18.5095,17.922817,4872.359
2021-08-24 03:00:00,0.0,0.0,25.33,89.47,1.22,0.0,100.55,0.0,25.33,46.13,18.3295,17.703602,4849.507
2021-08-24 03:30:00,0.0,0.0,25.265,89.705,1.25,0.0,100.56,0.0,25.265,46.23,18.364,17.738403,4846.978
2021-08-24 04:00:00,0.0,0.0,25.2,89.94,1.28,0.0,100.57,0.0,25.2,46.42,18.266,17.781324,4863.925
2021-08-24 04:30:00,0.0,0.0,25.13,90.235,1.305,0.0,100.59,0.0,25.13,50.36,18.15575,17.781324,4882.603
2021-08-24 05:00:00,0.0,0.0,25.06,90.53,1.33,0.0,100.61,0.0,25.06,52.73,17.92975,17.86171,4978.822
2021-08-24 05:30:00,0.025,0.065,25.195,90.745,1.365,0.03,100.645,0.025,25.195,59.38,18.0115,17.834927,5112.202
2021-08-24 06:00:00,0.05,0.13,25.33,90.96,1.4,0.06,100.68,0.05,25.33,59.4,17.8495,17.886957,5300.918
2021-08-24 06:30:00,0.085,0.43,25.83,90.02,1.565,0.085,100.72,0.085,25.83,61.81,17.82275,17.796124,5471.577
2021-08-24 07:00:00,0.12,0.73,26.33,89.08,1.73,0.11,100.76,0.12,26.33,61.28,15.0815,14.96204,5680.874
2021-08-24 07:30:00,0.135,1.135,26.69,87.485,1.76,0.11,100.795,0.135,26.69,62.6,14.051,14.548331,5942.445
2021-08-24 08:00:00,0.15,1.54,27.05,85.89,1.79,0.11,100.83,0.15,27.05,61.42,16.68575,16.665014,6177.268
2021-08-24 08:30:00,0.165,1.92,27.185,84.345,1.785,0.105,100.835,0.165,27.185,63.64,17.51075,17.172039,6313.794
2021-08-24 09:00:00,0.18,2.3,27.32,82.8,1.78,0.1,100.84,0.18,27.32,70.72,17.23525,17.193756,6425.007
2021-08-24 09:30:00,0.28,2.57,27.51,82.095,1.775,0.16,100.83,0.28,27.51,70.82,17.217,17.190641,6483.156
2021-08-24 10:00:00,0.38,2.84,27.7,81.39,1.77,0.22,100.82,0.38,27.7,70.85,17.0145,16.833397,6534.849
2021-08-24 10:30:00,0.405,3.0,27.845,80.81,1.84,0.235,100.79,0.405,27.845,71.98,16.5005,16.861979,6572.924
2021-08-24 11:00:00,0.43,3.16,27.99,80.23,1.91,0.25,100.76,0.43,27.99,73.29,16.54375,16.906641,6605.299
2021-08-24 11:30:00,0.455,3.215,27.96,80.275,2.035,0.27,100.725,0.455,27.96,71.99,16.33625,16.884237,6579.042
2021-08-24 12:00:00,0.48,3.27,27.93,80.32,2.16,0.29,100.69,0.48,27.93,72.01,16.27225,16.883959,6565.956
2021-08-24 12:30:00,0.64,3.16,27.815,80.85,2.275,0.385,100.645,0.64,27.815,70.93,16.363,16.974016,6525.197
2021-08-24 13:00:00,0.8,3.05,27.7,81.38,2.39,0.48,100.6,0.8,27.7,71.91,16.5955,16.78127,6552.696
2021-08-24 13:30:00,0.77,2.795,27.555,82.095,2.385,0.44,100.57,0.77,27.555,73.81,16.08175,16.745214,6618.832
2021-08-24 14:00:00,0.74,2.54,27.41,82.81,2.38,0.4,100.54,0.74,27.41,121.27,16.06175,16.936523,6662.618
2021-08-24 14:30:00,0.67,2.185,27.29,83.325,2.315,0.445,100.53,0.67,27.29,120.29,16.39325,16.654404,6667.603
2021-08-24 15:00:00,0.6,1.83,27.17,83.84,2.25,0.49,100.52,0.6,27.17,121.23,16.5935,16.722128,6699.222
2021-08-24 15:30:00,0.46,1.425,26.995,84.915,2.095,0.39,100.525,0.46,26.995,114.49,16.343,16.659664,6688.283
2021-08-24 16:00:00,0.32,1.02,26.82,85.99,1.94,0.29,100.53,0.32,26.82,112.08,16.778,16.70894,6671.226
2021-08-24 16:30:00,0.19,0.655,26.57,87.43,1.765,0.175,100.555,0.19,26.57,91.77,16.43875,16.898338,6664.099
2021-08-24 17:00:00,0.06,0.29,26.32,88.87,1.59,0.06,100.58,0.06,26.32,74.52,16.16275,17.340286,6622.545
2021-08-24 17:30:00,0.03,0.145,26.035,89.925,1.46,0.03,100.61,0.03,26.035,71.99,17.3195,17.616814,6540.788
2021-08-24 18:00:00,0.0,0.0,25.75,90.98,1.33,0.0,100.64,0.0,25.75,73.22,17.3485,17.537615,6457.829
2021-08-24 18:30:00,0.0,0.0,25.665,90.965,1.32,0.0,100.675,0.0,25.665,73.26,17.41475,17.464806,6445.702
2021-08-24 19:00:00,0.0,0.0,25.58,90.95,1.31,0.0,100.71,0.0,25.58,73.77,14.4415,15.074079,6452.814
2021-08-24 19:30:00,0.0,0.0,25.535,90.88,1.31,0.0,100.735,0.0,25.535,73.38,14.59275,15.1698065,6446.517
2021-08-24 20:00:00,0.0,0.0,25.49,90.81,1.31,0.0,100.76,0.0,25.49,70.93,17.13625,17.95931,6425.365
2021-08-24 20:30:00,0.0,0.0,25.465,90.725,1.3,0.0,100.79,0.0,25.465,67.85,17.708,17.836678,6391.947
2021-08-24 21:00:00,0.0,0.0,25.44,90.64,1.29,0.0,100.82,0.0,25.44,65.73,17.37925,18.033875,6320.409
2021-08-24 21:30:00,0.0,0.0,25.415,90.715,1.3,0.0,100.835,0.0,25.415,63.03,17.24625,18.033875,6204.921
2021-08-24 22:00:00,0.0,0.0,25.39,90.79,1.31,0.0,100.85,0.0,25.39,61.49,17.6045,18.015503,6057.744
2021-08-24 22:30:00,0.0,0.0,25.34,91.05,1.36,0.0,100.835,0.0,25.34,59.66,17.514,17.951937,5938.444
2021-08-24 23:00:00,0.0,0.0,25.29,91.31,1.41,0.0,100.82,0.0,25.29,58.12,17.35625,17.659163,5820.77
2021-08-24 23:30:00,0.0,0.0,25.25,91.62,1.47,0.0,100.785,0.0,25.25,58.04,17.726,17.798876,5727.532
2021-08-25 00:00:00,0.0,0.0,25.21,91.93,1.53,0.0,100.75,0.0,25.21,60.11,16.9345,17.255573,5614.45
2021-08-25 00:30:00,0.0,0.0,25.165,92.215,1.585,0.0,100.715,0.0,25.165,59.35,16.7095,17.255573,5504.613
2021-08-25 01:00:00,0.0,0.0,25.12,92.5,1.64,0.0,100.68,0.0,25.12,57.99,16.71,17.241613,5376.402
2021-08-25 01:30:00,0.0,0.0,25.1,92.56,1.7,0.0,100.65,0.0,25.1,57.89,16.38975,17.241613,5298.825
2021-08-25 02:00:00,0.0,0.0,25.08,92.62,1.76,0.0,100.62,0.0,25.08,52.56,16.73,17.34357,5236.571
2021-08-25 02:30:00,0.0,0.0,25.07,92.615,1.83,0.0,100.61,0.0,25.07,52.54,17.2745,17.34357,5205.006
2021-08-25 03:00:00,0.0,0.0,25.06,92.61,1.9,0.0,100.6,0.0,25.06,47.82,17.56975,17.370827,5172.637
2021-08-25 03:30:00,0.0,0.0,25.06,92.59,2.005,0.0,100.605,0.0,25.06,47.81,17.2155,17.276258,5161.261
2021-08-25 04:00:00,0.0,0.0,25.06,92.57,2.11,0.0,100.61,0.0,25.06,45.89,17.3205,17.403305,5147.34
2021-08-25 04:30:00,0.0,0.0,25.065,92.555,2.23,0.0,100.625,0.0,25.065,47.92,17.502,17.458508,5179.515
2021-08-25 05:00:00,0.0,0.0,25.07,92.54,2.35,0.0,100.64,0.0,25.07,52.54,16.90125,17.568539,5250.855
2021-08-25 05:30:00,0.04,0.06,25.16,92.42,2.485,0.045,100.67,0.04,25.16,57.87,17.793,17.735508,5385.552
2021-08-25 06:00:00,0.08,0.12,25.25,92.3,2.62,0.09,100.7,0.08,25.25,59.75,17.61025,17.704506,5548.702
2021-08-25 06:30:00,0.205,0.42,25.53,91.745,2.855,0.17,100.73,0.205,25.53,60.55,17.8265,17.742622,5699.288
2021-08-25 07:00:00,0.33,0.72,25.81,91.19,3.09,0.25,100.76,0.33,25.81,60.71,15.4675,15.197301,5882.403
2021-08-25 07:30:00,0.625,1.12,26.045,90.425,3.205,0.5,100.785,0.625,26.045,61.92,14.03575,14.27693,6105.183
2021-08-25 08:00:00,0.92,1.52,26.28,89.66,3.32,0.75,100.81,0.92,26.28,59.77,16.351,16.659092,6290.932
2021-08-25 08:30:00,1.0,1.905,26.475,88.59,3.36,0.765,100.8,1.0,26.475,61.84,16.74425,16.747574,6392.851
2021-08-25 09:00:00,1.08,2.29,26.67,87.52,3.4,0.78,100.79,1.08,26.67,63.34,16.6645,16.678907,6486.248
2021-08-25 09:30:00,1.27,2.585,26.84,86.435,3.42,0.925,100.77,1.27,26.84,66.82,16.675,16.935032,6580.305
2021-08-25 10:00:00,1.46,2.88,27.01,85.35,3.44,1.07,100.75,1.46,27.01,66.85,16.93725,17.014132,6657.782
2021-08-25 10:30:00,1.605,3.04,27.165,84.625,3.45,1.095,100.725,1.605,27.165,67.22,17.14725,16.991371,6669.427
2021-08-25 11:00:00,1.75,3.2,27.32,83.9,3.46,1.12,100.7,1.75,27.32,65.47,17.58575,17.030787,6642.977
2021-08-25 11:30:00,1.645,3.25,27.47,83.295,3.49,1.09,100.665,1.645,27.47,64.65,16.45925,16.887865,6612.421
2021-08-25 12:00:00,1.54,3.3,27.62,82.69,3.52,1.06,100.63,1.54,27.62,64.22,16.54525,16.887865,6606.169
2021-08-25 12:30:00,1.38,3.175,27.705,82.33,3.55,0.97,100.59,1.38,27.705,65.46,16.767,16.722721,6622.873
2021-08-25 13:00:00,1.22,3.05,27.79,81.97,3.58,0.88,100.55,1.22,27.79,66.69,16.90875,16.769926,6654.895
2021-08-25 13:30:00,1.245,2.8,27.785,81.925,3.615,0.915,100.515,1.245,27.785,67.83,16.76025,16.769926,6710.186
2021-08-25 14:00:00,1.27,2.55,27.78,81.88,3.65,0.95,100.48,1.27,27.78,72.73,16.6665,17.167522,6758.459
2021-08-25 14:30:00,1.06,2.195,27.675,82.455,3.635,0.755,100.46,1.06,27.675,71.36,16.0675,16.814306,6696.926
2021-08-25 15:00:00,0.85,1.84,27.57,83.03,3.62,0.56,100.44,0.85,27.57,69.77,15.331,16.653166,6665.605
2021-08-25 15:30:00,0.705,1.43,27.375,84.28,3.465,0.535,100.45,0.705,27.375,69.3,16.66575,16.66354,6622.639
2021-08-25 16:00:00,0.56,1.02,27.18,85.53,3.31,0.51,100.46,0.56,27.18,69.33,17.094,16.921425,6613.668
2021-08-25 16:30:00,0.335,0.655,26.92,87.08,3.12,0.31,100.48,0.335,26.92,68.25,17.3835,16.96679,6606.676
2021-08-25 17:00:00,0.11,0.29,26.66,88.63,2.93,0.11,100.5,0.11,26.66,67.73,17.6205,17.567448,6555.276
2021-08-25 17:30:00,0.055,0.145,26.405,89.595,2.845,0.055,100.535,0.055,26.405,69.72,18.4405,17.686428,6452.77
2021-08-25 18:00:00,0.0,0.0,26.15,90.56,2.76,0.0,100.57,0.0,26.15,67.3,18.58875,17.7721,6383.334
2021-08-25 18:30:00,0.0,0.0,26.075,90.715,2.785,0.0,100.61,0.0,26.075,61.62,18.76775,17.777407,6387.379
2021-08-25 19:00:00,0.0,0.0,26.0,90.87,2.81,0.0,100.65,0.0,26.0,63.64,16.06425,15.783581,6385.864
2021-08-25 19:30:00,0.0,0.0,25.93,90.88,2.785,0.0,100.685,0.0,25.93,67.23,16.1325,15.783581,6384.82
2021-08-25 20:00:00,0.0,0.0,25.86,90.89,2.76,0.0,100.72,0.0,25.86,67.77,17.9955,18.322212,6374.02
2021-08-25 20:30:00,0.0,0.0,25.775,90.89,2.68,0.0,100.745,0.0,25.775,63.69,18.4785,18.406015,6330.572
2021-08-25 21:00:00,0.0,0.0,25.69,90.89,2.6,0.0,100.77,0.0,25.69,61.85,19.18725,18.531057,6270.902
2021-08-25 21:30:00,0.0,0.0,25.59,90.83,2.47,0.0,100.775,0.0,25.59,60.5,18.87475,18.52283,6160.757
2021-08-25 22:00:00,0.0,0.0,25.49,90.77,2.34,0.0,100.78,0.0,25.49,59.29,18.88825,18.551392,6016.19
2021-08-25 22:30:00,0.0,0.0,25.39,90.68,2.225,0.0,100.76,0.0,25.39,58.31,18.874,18.487793,5881.881
2021-08-25 23:00:00,0.0,0.0,25.29,90.59,2.11,0.0,100.74,0.0,25.29,57.16,18.73825,18.250568,5746.513
2021-08-25 23:30:00,0.0,0.0,25.2,90.5,2.05,0.0,100.7,0.0,25.2,55.52,18.51575,18.094688,5581.623
2021-08-26 00:00:00,0.0,0.0,25.11,90.41,1.99,0.0,100.66,0.0,25.11,55.36,17.9355,17.982893,5414.557
2021-08-26 00:30:00,0.0,0.0,25.035,90.425,1.93,0.0,100.62,0.0,25.035,46.75,18.57075,17.982893,5321.285
2021-08-26 01:00:00,0.0,0.0,24.96,90.44,1.87,0.0,100.58,0.0,24.96,46.6,18.3025,17.99431,5277.613
2021-08-26 01:30:00,0.0,0.0,24.905,90.485,1.815,0.0,100.545,0.0,24.905,50.39,18.155,17.99431,5220.448
2021-08-26 02:00:00,0.0,0.0,24.85,90.53,1.76,0.0,100.51,0.0,24.85,46.32,16.929,17.661386,5166.186
2021-08-26 02:30:00,0.0,0.0,24.82,90.58,1.735,0.0,100.5,0.0,24.82,45.71,17.07275,17.661386,5116.918
2021-08-26 03:00:00,0.0,0.0,24.79,90.63,1.71,0.0,100.49,0.0,24.79,45.38,16.997,17.537584,5087.237
2021-08-26 03:30:00,0.0,0.0,24.78,90.69,1.72,0.0,100.495,0.0,24.78,45.37,16.43825,17.484648,5064.544
2021-08-26 04:00:00,0.0,0.0,24.77,90.75,1.73,0.0,100.5,0.0,24.77,45.26,16.91075,17.588013,5056.647
2021-08-26 04:30:00,0.0,0.0,24.77,90.865,1.76,0.0,100.52,0.0,24.77,45.37,18.4135,17.650398,5087.511
2021-08-26 05:00:00,0.0,0.0,24.77,90.98,1.79,0.0,100.54,0.0,24.77,45.91,18.34175,17.766268,5162.752
2021-08-26 05:30:00,0.06,0.07,24.985,90.965,1.825,0.065,100.57,0.06,24.985,50.38,17.956,17.8493,5296.837
2021-08-26 06:00:00,0.12,0.14,25.2,90.95,1.86,0.13,100.6,0.12,25.2,52.8,18.1695,17.787859,5452.821
2021-08-26 06:30:00,0.375,0.47,25.75,90.03,2.04,0.33,100.635,0.375,25.75,57.07,18.31,17.614244,5603.928
2021-08-26 07:00:00,0.63,0.8,26.3,89.11,2.22,0.53,100.67,0.63,26.3,55.21,15.61425,14.7274,5755.34
2021-08-26 07:30:00,0.97,1.18,26.665,87.725,2.385,0.68,100.7,0.97,26.665,60.7,14.52025,14.393826,5958.781
2021-08-26 08:00:00,1.31,1.56,27.03,86.34,2.55,0.83,100.73,1.31,27.03,61.7,17.22425,16.837542,6149.575
2021-08-26 08:30:00,1.62,1.975,27.36,84.855,2.685,0.97,100.735,1.62,27.36,62.33,17.23875,17.358578,6279.913
2021-08-26 09:00:00,1.93,2.39,27.69,83.37,2.82,1.11,100.74,1.93,27.69,63.05,18.36175,17.40503,6406.31
2021-08-26 09:30:00,2.18,2.695,27.915,82.16,2.88,1.155,100.73,2.18,27.915,63.65,17.98475,17.648699,6489.18
2021-08-26 10:00:00,2.43,3.0,28.14,80.95,2.94,1.2,100.72,2.43,28.14,63.65,17.85875,17.559584,6541.772
2021-08-26 10:30:00,2.54,3.165,28.285,80.17,2.92,1.315,100.69,2.54,28.285,63.66,18.20625,17.607134,6534.556
2021-08-26 11:00:00,2.65,3.33,28.43,79.39,2.9,1.43,100.66,2.65,28.43,63.67,18.54275,17.568373,6558.144
2021-08-26 11:30:00,2.585,3.34,28.52,78.945,2.85,1.385,100.615,2.585,28.52,62.89,18.52825,17.668905,6534.75
2021-08-26 12:00:00,2.52,3.35,28.61,78.5,2.8,1.34,100.57,2.52,28.61,62.72,18.187,17.621346,6496.367
2021-08-26 12:30:00,2.295,3.23,28.625,78.375,2.765,1.285,100.525,2.295,28.625,62.92,17.84125,17.598038,6495.333
2021-08-26 13:00:00,2.07,3.11,28.64,78.25,2.73,1.23,100.48,2.07,28.64,64.84,18.05825,17.598038,6579.579
2021-08-26 13:30:00,1.65,2.86,28.55,78.695,2.68,1.07,100.45,1.65,28.55,67.85,18.1625,17.61915,6666.728
2021-08-26 14:00:00,1.23,2.61,28.46,79.14,2.63,0.91,100.42,1.23,28.46,68.54,18.506,17.8847,6674.526
2021-08-26 14:30:00,0.92,2.25,28.29,80.29,2.555,0.655,100.405,0.92,28.29,68.54,18.44875,17.791697,6684.67
2021-08-26 15:00:00,0.61,1.89,28.12,81.44,2.48,0.4,100.39,0.61,28.12,67.83,18.02825,17.80108,6652.822
