nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,date_time,predicted_pv,predicted_load,predicted_USEP,predicted_cost
0.0,0.0,25.23,93.67,3.08,0.0,100.57,0.0,25.23,2021-01-08 20:00:00,4.325685e-12,18.582764,259.23361693313,4817.277124333637
0.0,0.0,25.185,93.65,3.095,0.0,100.575,0.0,25.185,2021-01-08 20:30:00,1.0827123e-12,18.582764,205.97074658118572,3827.505774621758
0.0,0.0,25.14,93.63,3.11,0.0,100.58,0.0,25.14,2021-01-08 21:00:00,1.1022159e-11,18.611551,226.48723880111314,4215.2787957936
0.0,0.0,25.09,93.75,3.16,0.0,100.565,0.0,25.09,2021-01-08 21:30:00,6.19321e-12,18.611551,167.31444148830712,3113.9812607951076
0.0,0.0,25.04,93.87,3.21,0.0,100.55,0.0,25.04,2021-01-08 22:00:00,1.4169842e-13,18.631292,71.36934923196486,1329.7031853907029
0.0,0.0,24.99,94.055,3.25,0.0,100.53,0.0,24.99,2021-01-08 22:30:00,1.9738475e-12,18.631292,79.3042628142159,1477.5408773362415
0.0,0.0,24.94,94.24,3.29,0.0,100.51,0.0,24.94,2021-01-08 23:00:00,3.658879e-12,18.595856,89.88239114131154,1671.4400025991763
0.0,0.0,24.89,94.515,3.27,0.0,100.475,0.0,24.89,2021-01-08 23:30:00,2.6884946e-11,18.595856,72.71714262283963,1352.2375129438333
0.0,0.0,24.84,94.79,3.25,0.0,100.44,0.0,24.84,2021-01-09 00:00:00,7.70372e-13,18.14377,145.0542677239649,2631.8312711019307
0.0,0.0,24.81,94.93,3.23,0.0,100.405,0.0,24.81,2021-01-09 00:30:00,1.7947457e-12,18.151064,221.7119627747772,4024.308025890201
0.0,0.0,24.78,95.07,3.21,0.0,100.37,0.0,24.78,2021-01-09 01:00:00,8.519632e-13,18.161808,260.30788236574887,4727.661780413095
0.0,0.0,24.76,95.165,3.18,0.0,100.355,0.0,24.76,2021-01-09 01:30:00,1.426495e-12,18.161808,355.4030342066223,6454.761669877599
0.0,0.0,24.74,95.26,3.15,0.0,100.34,0.0,24.74,2021-01-09 02:00:00,2.1947414e-11,17.876284,260.47326356518346,4656.2940338923545
0.0,0.0,24.74,95.265,3.165,0.0,100.345,0.0,24.74,2021-01-09 02:30:00,2.6360455e-12,18.00661,320.40899796380774,5769.479866824235
0.0,0.0,24.74,95.27,3.18,0.0,100.35,0.0,24.74,2021-01-09 03:00:00,5.325009e-12,17.7405,286.87947794009676,5089.385378394759
0.0,0.0,24.725,95.34,3.12,0.0,100.36,0.0,24.725,2021-01-09 03:30:00,3.328148e-14,17.67947,239.97431794419043,4242.618754864769
0.0,0.0,24.71,95.41,3.06,0.0,100.37,0.0,24.71,2021-01-09 04:00:00,3.9913426e-13,17.490671,207.41426907835918,3627.8147411549708
0.0,0.0,24.69,95.465,2.965,0.0,100.39,0.0,24.69,2021-01-09 04:30:00,1.8949268e-13,17.468157,168.54707391752416,2944.2067490818854
0.0,0.0,24.67,95.52,2.87,0.0,100.41,0.0,24.67,2021-01-09 05:00:00,9.95161e-13,17.544497,191.46707301653018,3359.1934881371044
0.04,0.04,24.78,95.34,2.835,0.045,100.45,0.04,24.78,2021-01-09 05:30:00,4.0813386e-12,17.583347,278.10552506155653,4890.02594977341
0.08,0.08,24.89,95.16,2.8,0.09,100.49,0.08,24.89,2021-01-09 06:00:00,1.0423277e-11,17.621761,168.05913209562615,2961.4978596548012
0.295,0.34,25.27,94.28,2.91,0.26,100.545,0.295,25.27,2021-01-09 06:30:00,2.923485e-12,17.285175,154.90266254435105,2677.5196300446
0.51,0.6,25.65,93.4,3.02,0.43,100.6,0.51,25.65,2021-01-09 07:00:00,5.240893e-12,15.693305,168.84082086624738,2649.6704983034997
0.8,0.98,26.05,92.1,3.085,0.54,100.635,0.8,26.05,2021-01-09 07:30:00,1.4102962e-11,14.842665,146.05782152766412,2167.887315562847
1.09,1.36,26.45,90.8,3.15,0.65,100.67,1.09,26.45,2021-01-09 08:00:00,8.1849095e-13,16.761435,142.44447240000164,2387.573765241805
1.255,1.75,26.75,89.315,3.295,0.825,100.67,1.255,26.75,2021-01-09 08:30:00,9.187428e-12,16.632076,176.93518365620966,2942.7994216424117
1.42,2.14,27.05,87.83,3.44,1.0,100.67,1.42,27.05,2021-01-09 09:00:00,2.3325265e-12,17.469877,251.335295435424,4390.796697014932
1.54,2.4,27.235,86.87,3.585,1.095,100.655,1.54,27.235,2021-01-09 09:30:00,1.1652183e-11,17.383392,170.3704889497296,2961.6169946428327
1.66,2.66,27.42,85.91,3.73,1.19,100.64,1.66,27.42,2021-01-09 10:00:00,1.673095e-11,17.66705,241.94374173426024,4274.4321824022145
1.635,2.81,27.555,85.295,3.835,1.185,100.605,1.635,27.555,2021-01-09 10:30:00,6.096623e-12,17.72319,328.8023897761079,5827.427226454012
1.61,2.96,27.69,84.68,3.94,1.18,100.57,1.61,27.69,2021-01-09 11:00:00,3.0396072e-12,17.73388,166.06172183967502,2944.9186476976706
1.485,3.005,27.65,85.06,3.895,1.08,100.53,1.485,27.65,2021-01-09 11:30:00,5.624931e-12,17.79769,127.56754158611447,2270.407559211056
1.36,3.05,27.61,85.44,3.85,0.98,100.49,1.36,27.61,2021-01-09 12:00:00,8.583051e-12,17.706888,254.36229866833833,4503.964733940633
1.195,2.935,27.465,86.32,3.805,0.875,100.44,1.195,27.465,2021-01-09 12:30:00,1.0452618e-12,18.126228,276.00749151356473,5002.974720882651
1.03,2.82,27.32,87.2,3.76,0.77,100.39,1.03,27.32,2021-01-09 13:00:00,1.308329e-12,18.171846,207.96550797208934,3779.1171841803075
0.915,2.58,27.155,88.02,3.72,0.685,100.355,0.915,27.155,2021-01-09 13:30:00,1.0921859e-14,18.25299,120.50587824214425,2199.5925904950755
0.8,2.34,26.99,88.84,3.68,0.6,100.32,0.8,26.99,2021-01-09 14:00:00,2.5840196e-12,18.169891,155.78017725321166,2830.5088406511327
0.81,2.005,26.84,89.645,3.63,0.625,100.31,0.81,26.84,2021-01-09 14:30:00,8.079275e-15,18.25724,124.4383595531877,2271.9009955688393
0.82,1.67,26.69,90.45,3.58,0.65,100.3,0.82,26.69,2021-01-09 15:00:00,2.838732e-12,18.30089,141.04311262692102,2581.214489442492
0.625,1.31,26.515,91.18,3.535,0.515,100.32,0.625,26.515,2021-01-09 15:30:00,1.32158225e-11,18.266191,91.82975015515683,1677.3797558151605
0.43,0.95,26.34,91.91,3.49,0.38,100.34,0.43,26.34,2021-01-09 16:00:00,1.0283304e-12,18.206942,80.84253624935891,1471.8953686248924
0.25,0.62,26.105,92.835,3.325,0.225,100.37,0.25,26.105,2021-01-09 16:30:00,3.2896407e-12,18.085335,62.39760986975211,1128.481677693568
0.07,0.29,25.87,93.76,3.16,0.07,100.4,0.07,25.87,2021-01-09 17:00:00,5.8323344e-13,18.0364,179.92099865713263,3245.127100179402
0.035,0.145,25.67,94.39,3.05,0.035,100.44,0.035,25.67,2021-01-09 17:30:00,4.050551e-12,18.232302,195.19748381441977,3558.8994745438226
0.0,0.0,25.47,95.02,2.94,0.0,100.48,0.0,25.47,2021-01-09 18:00:00,5.6423356e-13,18.20085,166.97164730461037,3039.025906844023
0.0,0.0,25.375,95.26,2.895,0.0,100.525,0.0,25.375,2021-01-09 18:30:00,4.0944925e-12,18.20085,124.53045143417896,2266.560066985266
0.0,0.0,25.28,95.5,2.85,0.0,100.57,0.0,25.28,2021-01-09 19:00:00,6.2125535e-12,17.707304,98.175389792285,1738.4214723698774
0.0,0.0,25.21,95.47,2.86,0.0,100.615,0.0,25.21,2021-01-09 19:30:00,4.1986557e-12,17.707304,96.51720709205,1709.0595272094802
0.0,0.0,25.14,95.44,2.87,0.0,100.66,0.0,25.14,2021-01-09 20:00:00,2.2298001e-12,18.564701,87.5729043262288,1625.7647845178485
0.0,0.0,25.08,95.36,2.925,0.0,100.66,0.0,25.08,2021-01-09 20:30:00,4.9959825e-13,18.564701,101.35176679293706,1881.5652463325546
0.0,0.0,25.02,95.28,2.98,0.0,100.66,0.0,25.02,2021-01-09 21:00:00,3.1287696e-12,18.59349,129.2105471498598,2402.475016325042
0.0,0.0,24.965,95.375,2.995,0.0,100.64,0.0,24.965,2021-01-09 21:30:00,3.6275591e-13,18.59349,123.59172151355293,2298.001438044986
0.0,0.0,24.91,95.47,3.01,0.0,100.62,0.0,24.91,2021-01-09 22:00:00,2.7340517e-12,18.587091,165.92938022008786,3084.1444897239194
0.0,0.0,24.885,95.48,3.02,0.0,100.59,0.0,24.885,2021-01-09 22:30:00,3.6704563e-11,18.587091,155.8446800524184,2896.699249994466
0.0,0.0,24.86,95.49,3.03,0.0,100.56,0.0,24.86,2021-01-09 23:00:00,2.653403e-12,18.587091,155.8397502821391,2896.6076199109816
0.0,0.0,24.84,95.545,3.05,0.0,100.525,0.0,24.84,2021-01-09 23:30:00,2.8826436e-12,18.587091,158.0683735640772,2938.031243657042
0.0,0.0,24.82,95.6,3.07,0.0,100.49,0.0,24.82,2021-01-10 00:00:00,2.6389126e-16,18.222733,270.13183076221804,4922.540226781086
0.0,0.0,24.795,95.755,3.05,0.0,100.445,0.0,24.795,2021-01-10 00:30:00,2.345527e-12,18.191505,273.58778554085933,4976.973568604829
0.0,0.0,24.77,95.91,3.03,0.0,100.4,0.0,24.77,2021-01-10 01:00:00,1.1116035e-13,18.209541,224.31927374275108,4084.751012308825
0.0,0.0,24.75,95.945,3.035,0.0,100.375,0.0,24.75,2021-01-10 01:30:00,1.668242e-11,18.209541,209.1844290441306,3809.1524372371973
0.0,0.0,24.73,95.98,3.04,0.0,100.35,0.0,24.73,2021-01-10 02:00:00,1.2559197e-13,18.054346,187.2032550887898,3379.832339699248
0.0,0.0,24.72,95.96,3.065,0.0,100.345,0.0,24.72,2021-01-10 02:30:00,1.2052806e-11,17.993315,201.63376980772736,3628.0599347854973
0.0,0.0,24.71,95.94,3.09,0.0,100.34,0.0,24.71,2021-01-10 03:00:00,8.48176e-12,17.75098,204.3699502719737,3627.766899877066
0.0,0.0,24.695,95.91,3.115,0.0,100.35,0.0,24.695,2021-01-10 03:30:00,7.0038662e-12,17.75098,200.17076891469733,3553.227315588012
0.0,0.0,24.68,95.88,3.14,0.0,100.36,0.0,24.68,2021-01-10 04:00:00,8.2948474e-12,17.633005,185.77530351540736,3275.7768557621544
0.0,0.0,24.67,95.805,3.125,0.0,100.38,0.0,24.67,2021-01-10 04:30:00,4.908869e-11,17.633005,186.7541754831774,3293.037310056577
0.0,0.0,24.66,95.73,3.11,0.0,100.4,0.0,24.66,2021-01-10 05:00:00,2.6606096e-12,17.71413,230.63658098398932,4085.526378305301
0.015,0.04,24.68,95.655,3.06,0.02,100.445,0.015,24.68,2021-01-10 05:30:00,3.4416137e-12,17.70711,241.23286175327348,4271.536818679176
0.03,0.08,24.7,95.58,3.01,0.04,100.49,0.03,24.7,2021-01-10 06:00:00,5.015491e-12,17.745523,227.91788057724722,4044.52199189365
0.045,0.35,24.87,95.2,3.135,0.045,100.55,0.045,24.87,2021-01-10 06:30:00,2.2504597e-11,16.984428,160.39008266168133,2724.133810877766
0.06,0.62,25.04,94.82,3.26,0.05,100.61,0.06,25.04,2021-01-10 07:00:00,5.2636034e-12,15.595639,107.17418897192066,1671.4499613232917
0.09,1.01,25.205,94.475,3.415,0.06,100.65,0.09,25.205,2021-01-10 07:30:00,7.13087e-12,14.998333,89.25429429315194,1338.665627488056
0.12,1.4,25.37,94.13,3.57,0.07,100.69,0.12,25.37,2021-01-10 08:00:00,1.0162537e-11,16.971424,52.089888308550734,884.039580596528
0.145,1.76,25.535,93.91,3.64,0.08,100.69,0.145,25.535,2021-01-10 08:30:00,1.6682953e-12,17.003365,62.72674053567465,1066.5656645882668
0.17,2.12,25.7,93.69,3.71,0.09,100.69,0.17,25.7,2021-01-10 09:00:00,9.527932e-13,17.547699,40.81094453117487,716.1381705387139
0.195,2.41,25.835,93.335,3.695,0.1,100.68,0.195,25.835,2021-01-10 09:30:00,3.941362e-12,17.561853,25.912389156353097,455.06956924256497
0.22,2.7,25.97,92.98,3.68,0.11,100.67,0.22,25.97,2021-01-10 10:00:00,7.57323e-12,17.868765,26.764840439721794,478.2546440796827
0.245,2.885,26.055,92.565,3.67,0.135,100.645,0.245,26.055,2021-01-10 10:30:00,9.0080206e-13,17.715021,45.75628298336707,810.573513932249
0.27,3.07,26.14,92.15,3.66,0.16,100.62,0.27,26.14,2021-01-10 11:00:00,3.297644e-12,17.905317,23.89990971522929,427.93545972248137
0.275,3.105,26.175,91.875,3.64,0.155,100.58,0.275,26.175,2021-01-10 11:30:00,2.4627713e-11,17.854525,16.855102429517274,300.9398477049618
0.28,3.14,26.21,91.6,3.62,0.15,100.54,0.28,26.21,2021-01-10 12:00:00,6.3951197e-12,17.854525,45.88053938720682,819.1752375020753
0.28,3.025,26.195,91.52,3.585,0.15,100.49,0.28,26.195,2021-01-10 12:30:00,2.155548e-12,17.902231,45.855875219604954,820.9224708884448
0.28,2.91,26.18,91.44,3.55,0.15,100.44,0.28,26.18,2021-01-10 13:00:00,2.3799203e-12,18.160265,39.944672372686746,725.4058356260749
0.37,2.7,26.14,91.54,3.43,0.195,100.415,0.37,26.14,2021-01-10 13:30:00,6.391912e-12,18.354137,62.49745147340938,1147.0867864934082
0.46,2.49,26.1,91.64,3.31,0.24,100.39,0.46,26.1,2021-01-10 14:00:00,3.254664e-13,18.273443,69.72919980029474,1274.1925579862746
0.33,2.155,26.03,91.905,3.135,0.175,100.39,0.33,26.03,2021-01-10 14:30:00,4.9856973e-11,18.38081,127.76630644819517,2348.4482032196806
0.2,1.82,25.96,92.17,2.96,0.11,100.39,0.2,25.96,2021-01-10 15:00:00,1.4979145e-11,18.136292,95.48596358687435,1731.7613175114905
0.15,1.425,25.84,92.63,2.87,0.09,100.41,0.15,25.84,2021-01-10 15:30:00,5.3478673e-13,17.988512,102.10090276262417,1836.6433145562432
0.1,1.03,25.72,93.09,2.78,0.07,100.43,0.1,25.72,2021-01-10 16:00:00,4.2208095e-12,18.125696,49.1252361165888,890.4290957773019
0.06,0.67,25.54,93.65,2.745,0.045,100.45,0.06,25.54,2021-01-10 16:30:00,9.084712e-14,17.924355,84.57324677818511,1515.9208987547881
0.02,0.31,25.36,94.21,2.71,0.02,100.47,0.02,25.36,2021-01-10 17:00:00,3.5185153e-12,18.143448,92.15664577955438,1672.0393105554401
0.01,0.155,25.21,94.57,2.72,0.01,100.5,0.01,25.21,2021-01-10 17:30:00,1.2590053e-11,18.161762,64.15843677841796,1165.230259060866
0.0,0.0,25.06,94.93,2.73,0.0,100.53,0.0,25.06,2021-01-10 18:00:00,9.384658e-12,18.160042,74.97474389210531,1361.5444980191721
0.0,0.0,24.995,95.035,2.81,0.0,100.57,0.0,24.995,2021-01-10 18:30:00,2.373139e-12,18.160042,106.90328945093424,1941.368226366869
0.0,0.0,24.93,95.14,2.89,0.0,100.61,0.0,24.93,2021-01-10 19:00:00,1.3020786e-11,17.96001,125.4809354673959,2253.6388558021513
0.0,0.0,24.895,95.225,3.01,0.0,100.645,0.0,24.895,2021-01-10 19:30:00,3.6412934e-12,18.107517,124.76536694622757,2259.1910029896
0.0,0.0,24.86,95.31,3.13,0.0,100.68,0.0,24.86,2021-01-10 20:00:00,6.974561e-13,18.682138,115.45274968717405,2156.904202135162
0.0,0.0,24.83,95.455,3.225,0.0,100.685,0.0,24.83,2021-01-10 20:30:00,1.5188994e-11,18.682138,139.30384762526134,2602.493705263989
0.0,0.0,24.8,95.6,3.32,0.0,100.69,0.0,24.8,2021-01-10 21:00:00,3.152353e-12,18.710926,107.11617900200461,2004.2428987089247
0.0,0.0,24.785,95.625,3.305,0.0,100.675,0.0,24.785,2021-01-10 21:30:00,1.7144872e-11,18.710926,102.16016649973338,1911.5113155224387
0.0,0.0,24.77,95.65,3.29,0.0,100.66,0.0,24.77,2021-01-10 22:00:00,2.7242824e-11,18.704529,115.73872326037352,2164.838305643478
0.0,0.0,24.765,95.645,3.24,0.0,100.65,0.0,24.765,2021-01-10 22:30:00,5.301872e-12,18.704529,118.11914564184147,2209.3629851124215
0.0,0.0,24.76,95.64,3.19,0.0,100.64,0.0,24.76,2021-01-10 23:00:00,1.0105091e-11,18.669453,198.30688782409783,3702.281121806263
0.0,0.0,24.745,95.725,3.185,0.0,100.615,0.0,24.745,2021-01-10 23:30:00,1.1689641e-12,18.669453,200.04036085031024,3734.644114997673
0.0,0.0,24.73,95.81,3.18,0.0,100.59,0.0,24.73,2021-01-11 00:00:00,2.067545e-12,18.420853,142.10019500618546,2617.606803479983
0.0,0.0,24.705,95.85,3.15,0.0,100.56,0.0,24.705,2021-01-11 00:30:00,2.3585444e-13,18.327347,93.35335955412938,1710.9194141642727
0.0,0.0,24.68,95.89,3.12,0.0,100.53,0.0,24.68,2021-01-11 01:00:00,4.425665e-12,18.33809,110.4253423111318,2024.9898655818542
0.0,0.0,24.64,95.945,3.045,0.0,100.51,0.0,24.64,2021-01-11 01:30:00,6.8335745e-12,18.2931,111.2571079316918,2035.2374011044712
0.0,0.0,24.6,96.0,2.97,0.0,100.49,0.0,24.6,2021-01-11 02:00:00,2.7653726e-12,18.301422,104.11000746828219,1905.3611810998962
0.0,0.0,24.57,95.895,2.91,0.0,100.495,0.0,24.57,2021-01-11 02:30:00,2.4969432e-12,18.301422,60.48653219263894,1106.9895509739194
0.0,0.0,24.54,95.79,2.85,0.0,100.5,0.0,24.54,2021-01-11 03:00:00,2.0954586e-12,17.801403,72.1242716839879,1283.9132263280062
0.0,0.0,24.515,95.795,2.855,0.0,100.515,0.0,24.515,2021-01-11 03:30:00,6.03978e-13,17.801403,74.3759774030748,1323.996747270983
0.0,0.0,24.49,95.8,2.86,0.0,100.53,0.0,24.49,2021-01-11 04:00:00,9.0349326e-13,17.547531,74.07621819696665,1299.8547351739694
0.0,0.0,24.47,95.925,2.875,0.0,100.54,0.0,24.47,2021-01-11 04:30:00,2.5813301e-12,17.547531,73.15468731394377,1283.684143436546
0.0,0.0,24.45,96.05,2.89,0.0,100.55,0.0,24.45,2021-01-11 05:00:00,3.6198197e-12,17.672514,111.24988848734678,1966.065211790672
0.02,0.045,24.495,95.97,2.93,0.025,100.575,0.02,24.495,2021-01-11 05:30:00,8.264337e-12,17.672514,81.14162856331498,1433.9765667673134
0.04,0.09,24.54,95.89,2.97,0.05,100.6,0.04,24.54,2021-01-11 06:00:00,2.076446e-11,17.626354,107.69637623243241,1898.2944519878035
0.15,0.39,24.75,95.425,3.115,0.14,100.65,0.15,24.75,2021-01-11 06:30:00,1.681185e-11,17.040186,185.3822726501251,3158.9484070577278
0.26,0.69,24.96,94.96,3.26,0.23,100.7,0.26,24.96,2021-01-11 07:00:00,2.6651821e-11,15.799647,83.1394260331079,1313.5735831034992
0.44,1.09,25.175,94.505,3.36,0.38,100.74,0.44,25.175,2021-01-11 07:30:00,6.2239276e-12,15.341769,77.68239502350244,1191.7853598168404
0.62,1.49,25.39,94.05,3.46,0.53,100.78,0.62,25.39,2021-01-11 08:00:00,4.6311295e-11,17.345547,157.96187151507232,2739.935066565333
0.79,1.845,25.61,93.385,3.59,0.605,100.785,0.79,25.61,2021-01-11 08:30:00,2.8974553e-12,17.32722,36.69204907538935,635.7712065799615
0.96,2.2,25.83,92.72,3.72,0.68,100.79,0.96,25.83,2021-01-11 09:00:00,8.265015e-12,17.455154,70.44384821519752,1229.6082189483157
1.15,2.49,26.005,91.78,3.895,0.82,100.77,1.15,26.005,2021-01-11 09:30:00,1.9386662e-12,17.87964,46.428528073124674,830.1253676772727
1.34,2.78,26.18,90.84,4.07,0.96,100.75,1.34,26.18,2021-01-11 10:00:00,1.3090629e-12,18.149712,59.25199277176606,1075.4066042335583
1.335,2.935,26.345,90.0,4.21,0.965,100.715,1.335,26.345,2021-01-11 10:30:00,4.60891e-13,18.044342,73.09646904127366,1318.9776863731204
1.33,3.09,26.51,89.16,4.35,0.97,100.68,1.33,26.51,2021-01-11 11:00:00,5.40672e-12,18.036726,138.57663984181147,2499.4688828266876
1.38,3.135,26.585,88.755,4.425,0.99,100.64,1.38,26.585,2021-01-11 11:30:00,7.75003e-12,17.919037,143.0828995353982,2563.9077708409745
1.43,3.18,26.66,88.35,4.5,1.01,100.6,1.43,26.66,2021-01-11 12:00:00,4.4208734e-12,17.998188,190.9749506421323,3437.203064946974
1.49,3.085,26.65,88.43,4.495,1.015,100.555,1.49,26.65,2021-01-11 12:30:00,4.287948e-12,18.032404,192.87538932966592,3478.006942048998
1.55,2.99,26.64,88.51,4.49,1.02,100.51,1.55,26.64,2021-01-11 13:00:00,2.0222639e-12,18.032404,175.1794640379386,3158.906868035226
1.35,2.76,26.525,89.06,4.385,0.875,100.475,1.35,26.525,2021-01-11 13:30:00,7.775078e-13,18.161736,108.97841774662547,1979.237252811842
1.15,2.53,26.41,89.61,4.28,0.73,100.44,1.15,26.41,2021-01-11 14:00:00,7.329957e-12,18.00548,73.18522273603537,1317.7350642686936
0.96,2.185,26.26,90.31,4.195,0.635,100.43,0.96,26.26,2021-01-11 14:30:00,1.3940783e-11,18.089987,0.0,0.0
0.77,1.84,26.11,91.01,4.11,0.54,100.42,0.77,26.11,2021-01-11 15:00:00,2.9678358e-12,18.279013,0.0,0.0
0.595,1.45,25.95,91.615,4.055,0.455,100.44,0.595,25.95,2021-01-11 15:30:00,1.3562471e-12,18.468904,0.0,0.0
0.42,1.06,25.79,92.22,4.0,0.37,100.46,0.42,25.79,2021-01-11 16:00:00,6.821122e-13,18.209152,19.021322929632838,346.3621604667567
0.28,0.695,25.6,92.785,3.94,0.26,100.49,0.28,25.6,2021-01-11 16:30:00,2.98113e-11,18.039095,10.864801247860813,195.99118186595587
0.14,0.33,25.41,93.35,3.88,0.15,100.52,0.14,25.41,2021-01-11 17:00:00,1.39570135e-11,18.151651,10.850760730741872,196.95922186877996
0.07,0.165,25.27,93.675,3.895,0.075,100.555,0.07,25.27,2021-01-11 17:30:00,5.7348228e-12,18.151651,45.22960766201833,820.9920531476234
0.0,0.0,25.13,94.0,3.91,0.0,100.59,0.0,25.13,2021-01-11 18:00:00,1.1384643e-12,18.315332,23.198562390293347,424.8893721009099
0.0,0.0,25.075,94.17,3.875,0.0,100.63,0.0,25.075,2021-01-11 18:30:00,1.210907e-12,18.315332,126.08263426193433,2309.24530594175
0.0,0.0,25.02,94.34,3.84,0.0,100.67,0.0,25.02,2021-01-11 19:00:00,2.8128893e-11,18.125639,103.5660613620432,1877.20104089733
0.0,0.0,24.975,94.475,3.745,0.0,100.7,0.0,24.975,2021-01-11 19:30:00,1.2115266e-11,18.125639,78.6904588837731,1426.314850470661
0.0,0.0,24.93,94.61,3.65,0.0,100.73,0.0,24.93,2021-01-11 20:00:00,9.139778e-13,18.834173,47.22860325955784,889.5116843388332
0.0,0.0,24.895,94.705,3.545,0.0,100.735,0.0,24.895,2021-01-11 20:30:00,1.6158018e-12,18.834173,39.3138624496094,740.4440866740837
0.0,0.0,24.86,94.8,3.44,0.0,100.74,0.0,24.86,2021-01-11 21:00:00,4.2659305e-12,18.856844,67.59487872596401,1274.6260833341335
0.0,0.0,24.83,94.89,3.325,0.0,100.73,0.0,24.83,2021-01-11 21:30:00,6.1275247e-13,18.856844,94.80910895108107,1787.8005772694814
0.0,0.0,24.8,94.98,3.21,0.0,100.72,0.0,24.8,2021-01-11 22:00:00,7.897777e-12,18.816507,97.5656578641322,1835.8448841592783
0.0,0.0,24.765,95.12,3.12,0.0,100.715,0.0,24.765,2021-01-11 22:30:00,1.4605359e-11,18.816507,135.53611463809634,2550.3162498385627
0.0,0.0,24.73,95.26,3.03,0.0,100.71,0.0,24.73,2021-01-11 23:00:00,2.6785481e-12,18.781431,148.74453351090895,2793.6351927619257
0.0,0.0,24.705,95.385,2.985,0.0,100.69,0.0,24.705,2021-01-11 23:30:00,3.8187856e-13,18.580263,135.0586697470457,2509.425604330201
0.0,0.0,24.68,95.51,2.94,0.0,100.67,0.0,24.68,2021-01-12 00:00:00,1.3400841e-11,18.367403,198.77909120844348,3651.0556761965745
0.0,0.0,24.68,95.48,3.01,0.0,100.64,0.0,24.68,2021-01-12 00:30:00,2.004221e-11,18.367403,271.69101861662716,4990.258430406649
0.0,0.0,24.68,95.45,3.08,0.0,100.61,0.0,24.68,2021-01-12 01:00:00,1.764389e-11,18.378147,238.91032203624198,4390.729018195179
0.0,0.0,24.685,95.375,3.18,0.0,100.585,0.0,24.685,2021-01-12 01:30:00,3.642247e-11,18.378147,280.44856947800935,5154.125035796354
0.0,0.0,24.69,95.3,3.28,0.0,100.56,0.0,24.69,2021-01-12 02:00:00,7.430364e-12,18.386467,157.39754644202273,2893.984793536049
0.0,0.0,24.695,95.11,3.4,0.0,100.545,0.0,24.695,2021-01-12 02:30:00,7.142618e-12,18.386467,143.17436806784337,2632.4707937242333
0.0,0.0,24.7,94.92,3.52,0.0,100.53,0.0,24.7,2021-01-12 03:00:00,3.880664e-12,17.84146,102.81892135269504,1834.4396725568558
0.0,0.0,24.69,94.805,3.62,0.0,100.54,0.0,24.69,2021-01-12 03:30:00,2.0598565e-13,17.84146,116.72899172857805,2082.6156367657322
0.0,0.0,24.68,94.69,3.72,0.0,100.55,0.0,24.68,2021-01-12 04:00:00,2.3554584e-11,17.581469,119.6464947328905,2103.5611381021595
0.0,0.0,24.66,94.595,3.76,0.0,100.575,0.0,24.66,2021-01-12 04:30:00,1.8652002e-13,17.581469,121.28848804303252,2132.429792585424
0.0,0.0,24.64,94.5,3.8,0.0,100.6,0.0,24.64,2021-01-12 05:00:00,3.0441982e-11,17.672514,194.5354495084405,3437.9304549282856
0.025,0.045,24.665,94.365,3.785,0.025,100.635,0.025,24.665,2021-01-12 05:30:00,3.516055e-11,17.672514,177.18785698456355,3131.354883183467
0.05,0.09,24.69,94.23,3.77,0.05,100.67,0.05,24.69,2021-01-12 06:00:00,1.3668355e-11,17.626354,198.76814504239377,3503.5576884378606
0.145,0.385,24.96,93.515,3.865,0.145,100.71,0.145,24.96,2021-01-12 06:30:00,1.1491132e-11,16.981573,205.1031692786498,3482.9744416343924
0.24,0.68,25.23,92.8,3.96,0.24,100.75,0.24,25.23,2021-01-12 07:00:00,1.540785e-13,15.724339,86.18359500774785,1355.1800641405216
0.34,1.06,25.605,91.395,4.145,0.285,100.78,0.34,25.605,2021-01-12 07:30:00,3.463036e-11,15.264978,0.0,0.0
0.44,1.44,25.98,89.99,4.33,0.33,100.81,0.44,25.98,2021-01-12 08:00:00,3.4323707e-12,17.320091,65.38271156348543,1132.4345141060955
0.49,1.77,26.27,88.345,4.63,0.305,100.82,0.49,26.27,2021-01-12 08:30:00,8.081722e-12,17.505682,69.41405814483784,1215.1404282124802
0.54,2.1,26.56,86.7,4.93,0.28,100.83,0.54,26.56,2021-01-12 09:00:00,5.0872882e-12,17.65269,98.28713069578396,1735.0322491616585
0.865,2.4,26.735,85.39,5.2,0.47,100.82,0.865,26.735,2021-01-12 09:30:00,7.038819e-12,17.62048,72.24964657985336,1273.073452566866
1.19,2.7,26.91,84.08,5.47,0.66,100.81,1.19,26.91,2021-01-12 10:00:00,2.1739393e-11,17.883003,97.12048866517438,1736.805990158668
1.3,2.855,27.0,83.265,5.62,0.845,100.79,1.3,27.0,2021-01-12 10:30:00,2.4205648e-11,17.920658,142.2351326262255,2548.947167375786
1.41,3.01,27.09,82.45,5.77,1.03,100.77,1.41,27.09,2021-01-12 11:00:00,1.4818194e-11,17.865294,173.9902929704691,3108.3877370609857
1.54,3.075,27.105,82.18,5.765,1.105,100.74,1.54,27.105,2021-01-12 11:30:00,2.873056e-11,17.999323,223.10205558005714,4015.685960342991
