nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,lmd_diffuseirrad,lmd_pressure,lmd_totalirrad,lmd_temperature,date_time,predicted_pv,predicted_load,demand,predicted_USEP,predicted_cost
1.76,2.97,28.85,77.94,2.9,0.95,100.59,1.76,28.85,2021-12-25 13:00:00,2.3455379e-14,17.696629,5803.638,79.14904405106344,1400.671268276325
1.505,2.725,28.805,77.98,2.875,0.885,100.56,1.505,28.805,2021-12-25 13:30:00,7.989899e-12,17.954962,5827.265,80.85943287990443,1451.8280446995884
1.25,2.48,28.76,78.02,2.85,0.82,100.53,1.25,28.76,2021-12-25 14:00:00,8.364425e-14,18.053637,5828.378,72.78895455543869,1314.1053631533803
1.0,2.135,28.565,79.24,2.795,0.68,100.53,1.0,28.565,2021-12-25 14:30:00,1.7622398e-11,18.045366,5819.07,77.8911989732242,1405.5751936492825
0.75,1.79,28.37,80.46,2.74,0.54,100.53,0.75,28.37,2021-12-25 15:00:00,8.1697176e-13,18.132236,5817.638,80.12455447231777,1452.8373310868558
0.565,1.385,28.12,82.08,2.665,0.415,100.545,0.565,28.12,2021-12-25 15:30:00,6.820241e-12,18.176407,5830.182,79.21749689105577,1439.8894650125242
0.38,0.98,27.87,83.7,2.59,0.29,100.56,0.38,27.87,2021-12-25 16:00:00,2.1671404e-12,18.50093,5866.538,80.90160791304616,1496.7549848865378
0.255,0.61,27.515,85.895,2.425,0.215,100.59,0.255,27.515,2021-12-25 16:30:00,3.694849e-12,18.581385,5891.637,82.76847916253224,1537.9529771831835
0.13,0.24,27.16,88.09,2.26,0.14,100.62,0.13,27.16,2021-12-25 17:00:00,4.4412924e-12,18.585443,5906.368,101.2549294972912,1881.8677206404748
0.065,0.12,26.79,89.81,2.195,0.07,100.66,0.065,26.79,2021-12-25 17:30:00,6.355212e-12,18.76335,5958.334,79.57800617575515,1493.1499821773496
0.0,0.0,26.42,91.53,2.13,0.0,100.7,0.0,26.42,2021-12-25 18:00:00,1.33615115e-11,18.62175,6005.464,83.38506644161765,1552.7758610080793
0.0,0.0,26.275,92.15,2.18,0.0,100.74,0.0,26.275,2021-12-25 18:30:00,3.6924587e-13,18.350674,6100.734,92.18102102922255,1691.5838658943735
0.0,0.0,26.13,92.77,2.23,0.0,100.78,0.0,26.13,2021-12-25 19:00:00,4.949349e-12,16.549791,6142.105,91.8502424678193,1520.102316141279
0.0,0.0,26.02,93.24,2.23,0.0,100.815,0.0,26.02,2021-12-25 19:30:00,1.3393227e-11,16.652407,6133.671,97.39804468657611,1621.9118811237483
0.0,0.0,25.91,93.71,2.23,0.0,100.85,0.0,25.91,2021-12-25 20:00:00,5.804172e-12,18.711966,6109.631,96.92276044672515,1813.6153981047032
0.0,0.0,25.83,94.005,2.21,0.0,100.86,0.0,25.83,2021-12-25 20:30:00,5.909309e-12,18.581926,6108.507,97.01141017014078,1802.6588449366302
0.0,0.0,25.75,94.3,2.19,0.0,100.87,0.0,25.75,2021-12-25 21:00:00,2.7148573e-11,18.67744,6063.062,85.58136337624217,1598.440779575637
0.0,0.0,25.695,94.46,2.185,0.0,100.865,0.0,25.695,2021-12-25 21:30:00,7.894614e-12,18.67744,5951.987,82.1365502299491,1534.100488726212
0.0,0.0,25.64,94.62,2.18,0.0,100.86,0.0,25.64,2021-12-25 22:00:00,2.3465203e-12,18.671043,5832.215,80.09352011675219,1495.4295581210574
0.0,0.0,25.595,94.795,2.175,0.0,100.855,0.0,25.595,2021-12-25 22:30:00,1.194884e-11,18.645578,5731.096,77.98976259320038,1454.1642016320682
0.0,0.0,25.55,94.97,2.17,0.0,100.85,0.0,25.55,2021-12-25 23:00:00,2.8756474e-12,18.645578,5621.666,80.21640450810676,1495.6812271352258
0.0,0.0,25.525,95.015,2.17,0.0,100.83,0.0,25.525,2021-12-25 23:30:00,6.735847e-12,18.645578,5489.564,77.77196764631005,1450.1032889622265
0.0,0.0,25.5,95.06,2.17,0.0,100.81,0.0,25.5,2021-12-26 00:00:00,3.2154166e-12,18.344831,5373.976,79.12700552075604,1451.5715438140821
0.0,0.0,25.48,95.145,2.19,0.0,100.78,0.0,25.48,2021-12-26 00:30:00,2.6502017e-12,18.344831,5301.101,77.39570953283547,1419.8112115047504
0.0,0.0,25.46,95.23,2.21,0.0,100.75,0.0,25.46,2021-12-26 01:00:00,8.074465e-12,18.330294,5301.379,78.84902293783621,1445.3257720626445
0.0,0.0,25.435,95.275,2.23,0.0,100.725,0.0,25.435,2021-12-26 01:30:00,8.917942e-14,18.330294,5226.377,76.85253832232928,1408.7296220945555
0.0,0.0,25.41,95.32,2.25,0.0,100.7,0.0,25.41,2021-12-26 02:00:00,6.160052e-14,18.201195,5175.221,75.59126076469474,1375.8512774740534
0.0,0.0,25.375,95.34,2.285,0.0,100.69,0.0,25.375,2021-12-26 02:30:00,1.3814018e-12,18.201195,5117.062,73.99343380048106,1346.7689173220444
0.0,0.0,25.34,95.36,2.32,0.0,100.68,0.0,25.34,2021-12-26 03:00:00,1.1565651e-11,17.957315,5082.068,71.68932873486729,1287.3478582297344
0.0,0.0,25.295,95.38,2.315,0.0,100.695,0.0,25.295,2021-12-26 03:30:00,4.1996788e-13,17.957315,5042.507,70.47237208988666,1265.4945844152737
0.0,0.0,25.25,95.4,2.31,0.0,100.71,0.0,25.25,2021-12-26 04:00:00,3.7499574e-12,17.93376,5026.131,68.46576143450422,1227.8485337833974
0.0,0.0,25.21,95.385,2.305,0.0,100.735,0.0,25.21,2021-12-26 04:30:00,7.2033217e-12,17.93376,5047.651,69.01787990284166,1237.7500938858882
0.0,0.0,25.17,95.37,2.3,0.0,100.76,0.0,25.17,2021-12-26 05:00:00,1.8059745e-12,17.947521,5080.274,71.78982633638718,1288.4494157585323
0.065,0.07,25.285,95.065,2.35,0.075,100.79,0.065,25.285,2021-12-26 05:30:00,1.9338184e-11,17.957642,5149.337,70.74927197120417,1270.4900978181506
0.13,0.14,25.4,94.76,2.4,0.15,100.82,0.13,25.4,2021-12-26 06:00:00,3.1024267e-12,17.716473,5228.952,69.31974962343334,1228.101472570102
0.425,0.495,25.79,93.82,2.61,0.375,100.86,0.425,25.79,2021-12-26 06:30:00,4.3489687e-14,15.975686,5299.317,73.76540052584981,1178.4528764652084
0.72,0.85,26.18,92.88,2.82,0.6,100.9,0.72,26.18,2021-12-26 07:00:00,1.8815493e-11,14.736115,5387.703,70.27716363822043,1035.6123652453123
1.04,1.225,26.505,91.875,2.84,0.69,100.92,1.04,26.505,2021-12-26 07:30:00,8.8817426e-12,16.031073,5550.252,77.20347327506488,1237.6545159254283
1.36,1.6,26.83,90.87,2.86,0.78,100.94,1.36,26.83,2021-12-26 08:00:00,2.0504928e-12,16.44456,5741.97,78.7118066265141,1294.3810267779475
1.655,2.005,27.16,89.015,2.93,0.915,100.945,1.655,27.16,2021-12-26 08:30:00,3.406277e-12,16.831228,5871.324,81.53721470625246,1372.3714512056104
1.95,2.41,27.49,87.16,3.0,1.05,100.95,1.95,27.49,2021-12-26 09:00:00,4.9328757e-12,17.46226,5971.942,79.5370652803021,1388.896913561216
2.19,2.68,27.79,85.375,3.06,1.115,100.93,2.19,27.79,2021-12-26 09:30:00,1.6686335e-11,17.461359,6041.929,76.26587998022848,1331.7059097844099
2.43,2.95,28.09,83.59,3.12,1.18,100.91,2.43,28.09,2021-12-26 10:00:00,1.3780281e-12,17.798634,6111.698,84.65521764655792,1506.7472350813089
2.56,3.1,28.35,82.28,3.155,1.245,100.88,2.56,28.35,2021-12-26 10:30:00,7.54205e-12,17.80772,6155.876,94.21830528812177,1677.8131994446812
2.69,3.25,28.61,80.97,3.19,1.31,100.85,2.69,28.61,2021-12-26 11:00:00,8.487259e-13,17.824091,6157.532,93.5080359461126,1666.6957419347027
2.605,3.215,28.795,79.98,3.185,1.225,100.805,2.605,28.795,2021-12-26 11:30:00,3.992028e-13,17.824091,6131.732,95.7689993663968,1706.9953596855607
2.52,3.18,28.98,78.99,3.18,1.14,100.76,2.52,28.98,2021-12-26 12:00:00,6.635336e-13,17.896841,6074.518,86.18193276065549,1542.384347690085
2.365,3.055,29.07,78.325,3.15,1.155,100.705,2.365,29.07,2021-12-26 12:30:00,2.2493084e-12,17.817268,6041.517,79.57794643991146,1417.8615986093694
2.21,2.93,29.16,77.66,3.12,1.17,100.65,2.21,29.16,2021-12-26 13:00:00,1.5983371e-11,17.855673,6041.507,82.09191764625136,1465.8064374330818
2.045,2.685,29.155,77.435,3.045,1.07,100.61,2.045,29.155,2021-12-26 13:30:00,1.148721e-11,18.18569,6059.638,82.64310516161036,1502.9218911054968
1.88,2.44,29.15,77.21,2.97,0.97,100.57,1.88,29.15,2021-12-26 14:00:00,8.744718e-14,18.29854,6060.015,83.60717277626486,1529.8891953333862
1.57,2.095,28.995,78.02,2.855,0.91,100.56,1.57,28.995,2021-12-26 14:30:00,3.7852218e-11,18.223959,6050.244,77.66025091096172,1415.2772285281396
1.26,1.75,28.84,78.83,2.74,0.85,100.55,1.26,28.84,2021-12-26 15:00:00,8.038216e-12,18.43092,6041.422,74.50957861309053,1373.2800826509833
0.95,1.355,28.585,80.35,2.655,0.67,100.56,0.95,28.585,2021-12-26 15:30:00,2.1198935e-11,18.462679,5985.436,80.52974296942257,1486.7947943952488
0.64,0.96,28.33,81.87,2.57,0.49,100.57,0.64,28.33,2021-12-26 16:00:00,2.2842561e-11,18.608103,5993.437,78.70566938190382,1464.5632025406146
0.415,0.6,27.89,84.425,2.44,0.34,100.61,0.415,27.89,2021-12-26 16:30:00,2.361734e-11,18.811615,5944.562,79.24575742467579,1490.7406790545208
0.19,0.24,27.45,86.98,2.31,0.19,100.65,0.19,27.45,2021-12-26 17:00:00,4.645541e-11,18.850077,5932.927,81.50770322618641,1536.4264819029756
0.095,0.12,26.99,89.155,2.235,0.095,100.69,0.095,26.99,2021-12-26 17:30:00,4.045409e-12,19.018856,5920.487,88.80150722123625,1688.903078423293
0.0,0.0,26.53,91.33,2.16,0.0,100.73,0.0,26.53,2021-12-26 18:00:00,1.6595905e-11,18.710978,5976.45,79.46404133577806,1486.8499292235153
0.0,0.0,26.345,92.055,2.245,0.0,100.775,0.0,26.345,2021-12-26 18:30:00,4.7416385e-12,18.000805,6021.612,81.49201703226667,1466.9219076541247
0.0,0.0,26.16,92.78,2.33,0.0,100.82,0.0,26.16,2021-12-26 19:00:00,2.0412513e-13,17.420694,6062.227,82.59414486393901,1438.8473238663364
0.0,0.0,26.01,93.175,2.395,0.0,100.86,0.0,26.01,2021-12-26 19:30:00,2.5247773e-12,17.36062,6037.983,82.90685802583697,1439.3144575802964
0.0,0.0,25.86,93.57,2.46,0.0,100.9,0.0,25.86,2021-12-26 20:00:00,9.89013e-13,18.673223,5984.585,80.4317184450556,1501.9194147976568
0.0,0.0,25.755,93.685,2.495,0.0,100.915,0.0,25.755,2021-12-26 20:30:00,1.6482521e-12,18.673223,5966.579,80.92710230427883,1511.169828071479
0.0,0.0,25.65,93.8,2.53,0.0,100.93,0.0,25.65,2021-12-26 21:00:00,4.293292e-12,18.790659,5918.708,79.6614636612462,1496.8913990990272
0.0,0.0,25.605,93.825,2.6,0.0,100.92,0.0,25.605,2021-12-26 21:30:00,7.765019e-12,18.790659,5832.185,78.70708305247078,1478.9579585230463
0.0,0.0,25.56,93.85,2.67,0.0,100.91,0.0,25.56,2021-12-26 22:00:00,4.3868047e-12,18.78426,5723.969,76.94838400965286,1445.418451816824
0.0,0.0,25.495,93.985,2.735,0.0,100.895,0.0,25.495,2021-12-26 22:30:00,4.4728574e-12,18.732372,5628.316,75.69119280156099,1417.8755806822242
0.0,0.0,25.43,94.12,2.8,0.0,100.88,0.0,25.43,2021-12-26 23:00:00,5.924587e-13,18.697296,5518.777,77.74400864597614,1453.602741880329
0.0,0.0,25.365,94.315,2.83,0.0,100.86,0.0,25.365,2021-12-26 23:30:00,2.123113e-12,18.697296,5337.531,75.12668807187944,1404.6659243794397
0.0,0.0,25.3,94.51,2.86,0.0,100.84,0.0,25.3,2021-12-27 00:00:00,1.296661e-11,18.491615,5153.532,70.66549770469625,1306.7191773377103
0.0,0.0,25.235,94.8,2.92,0.0,100.81,0.0,25.235,2021-12-27 00:30:00,1.2846748e-11,18.491615,5053.272,61.343069225549705,1134.3324190364253
0.0,0.0,25.17,95.09,2.98,0.0,100.78,0.0,25.17,2021-12-27 01:00:00,1.3367335e-13,18.50236,5118.747,70.90557175579686,1311.920414631576
0.0,0.0,25.145,95.15,3.08,0.0,100.75,0.0,25.145,2021-12-27 01:30:00,9.754402e-13,18.47708,5039.311,66.00808666153615,1219.636697892072
0.0,0.0,25.12,95.21,3.18,0.0,100.72,0.0,25.12,2021-12-27 02:00:00,8.3811826e-13,18.511496,4983.632,58.39614573252804,1081.000018143061
0.0,0.0,25.105,95.195,3.285,0.0,100.69,0.0,25.105,2021-12-27 02:30:00,8.7261e-12,18.511496,4946.218,51.613295929766075,955.4393211502306
0.0,0.0,25.09,95.18,3.39,0.0,100.66,0.0,25.09,2021-12-27 03:00:00,4.823516e-12,18.059973,4896.334,48.42374903526493,874.5316001354271
0.0,0.0,25.065,95.145,3.36,0.0,100.655,0.0,25.065,2021-12-27 03:30:00,9.173314e-12,18.059973,4879.059,47.25766856189306,853.472218270304
0.0,0.0,25.04,95.11,3.33,0.0,100.65,0.0,25.04,2021-12-27 04:00:00,8.684473e-12,17.870401,4864.75,43.68837238991403,780.7287336447127
0.0,0.0,24.99,95.05,3.115,0.0,100.685,0.0,24.99,2021-12-27 04:30:00,5.445084e-12,17.870401,4865.565,44.03138336169647,786.8584772580042
0.0,0.0,24.94,94.99,2.9,0.0,100.72,0.0,24.94,2021-12-27 05:00:00,8.8430787e-13,17.901897,4890.445,49.155215239707665,879.9716002340335
0.065,0.07,25.01,94.6,2.7,0.075,100.775,0.065,25.01,2021-12-27 05:30:00,6.258047e-11,17.87852,4928.749,52.72869513630144,942.7110305649683
0.13,0.14,25.08,94.21,2.5,0.15,100.83,0.13,25.08,2021-12-27 06:00:00,1.4690768e-11,17.63735,4994.0,55.103136971737435,971.8733128676638
0.435,0.47,25.445,93.12,2.565,0.305,100.89,0.435,25.445,2021-12-27 06:30:00,1.2655655e-12,16.103807,5020.326,50.319818539852236,810.3406460407385
0.74,0.8,25.81,92.03,2.63,0.46,100.95,0.74,25.81,2021-12-27 07:00:00,1.5821856e-11,15.020761,5056.001,48.7478229453476,732.2293977316111
1.175,1.235,26.22,90.09,2.72,0.54,100.98,1.175,26.22,2021-12-27 07:30:00,5.411683e-12,16.455822,5127.762,46.21585569565186,760.5198949050832
1.61,1.67,26.63,88.15,2.81,0.62,101.01,1.61,26.63,2021-12-27 08:00:00,6.56172e-14,16.99364,5260.148,49.084538983849136,834.1249850574949
1.915,2.04,27.04,85.715,2.98,0.75,101.015,1.915,27.04,2021-12-27 08:30:00,4.681266e-13,17.22566,5364.146,51.334557666095826,884.2716366065362
2.22,2.41,27.45,83.28,3.15,0.88,101.02,2.22,27.45,2021-12-27 09:00:00,9.102595e-14,18.060781,5462.293,56.73313164997996,1024.6446661744515
2.455,2.68,27.835,81.265,3.19,0.905,101.0,2.455,27.835,2021-12-27 09:30:00,6.2834926e-13,17.798052,5540.049,51.911271545656085,923.9195103556747
2.69,2.95,28.22,79.25,3.23,0.93,100.98,2.69,28.22,2021-12-27 10:00:00,9.203173e-13,17.94891,5608.844,53.811995129478824,965.8666574994044
2.84,3.1,28.59,77.665,3.18,1.015,100.95,2.84,28.59,2021-12-27 10:30:00,3.8372894e-12,18.066309,5634.767,54.5556126990238,985.6185567046787
2.99,3.25,28.96,76.08,3.13,1.1,100.92,2.99,28.96,2021-12-27 11:00:00,4.748895e-13,18.187584,5643.768,55.26519175008612,1005.140317230772
2.935,3.255,29.205,75.045,3.035,1.245,100.88,2.935,29.205,2021-12-27 11:30:00,1.7424018e-13,18.187584,5624.265,62.2034898864519,1131.3311974029837
2.88,3.26,29.45,74.01,2.94,1.39,100.84,2.88,29.45,2021-12-27 12:00:00,8.011094e-12,18.187958,5619.271,76.65600752219083,1394.2162452606767
2.8,3.13,29.565,73.32,2.81,1.235,100.8,2.8,29.565,2021-12-27 12:30:00,1.08910344e-13,18.108807,5636.263,77.86783782398132,1410.093646661769
2.72,3.0,29.68,72.63,2.68,1.08,100.76,2.72,29.68,2021-12-27 13:00:00,5.071032e-12,18.351599,5671.431,77.4142731785347,1420.6756982485317
2.47,2.75,29.64,72.64,2.535,0.945,100.725,2.47,29.64,2021-12-27 13:30:00,2.2617228e-13,18.320457,5711.126,77.98089991358785,1428.6457236881722
2.22,2.5,29.6,72.65,2.39,0.81,100.69,2.22,29.6,2021-12-27 14:00:00,1.27033765e-11,18.58943,5702.235,76.85085759770762,1428.6136377515775
1.87,2.15,29.49,73.24,2.25,0.755,100.68,1.87,29.49,2021-12-27 14:30:00,4.8928544e-12,18.760706,5732.621,78.98576218546748,1481.8286625470864
1.52,1.8,29.38,73.83,2.11,0.7,100.67,1.52,29.38,2021-12-27 15:00:00,2.5214577e-11,18.914495,5736.727,80.22045314303774,1517.329359869699
1.195,1.395,29.115,75.14,2.08,0.67,100.67,1.195,29.115,2021-12-27 15:30:00,4.751878e-12,18.854156,5752.66,79.0184322332736,1489.8258482011931
0.87,0.99,28.85,76.45,2.05,0.64,100.67,0.87,28.85,2021-12-27 16:00:00,8.786877e-12,19.069407,5751.487,80.831267493373,1541.4043381562897
0.545,0.62,28.34,79.095,2.05,0.435,100.69,0.545,28.34,2021-12-27 16:30:00,9.198789e-12,19.138678,5749.634,76.47353390067096,1463.602340846322
0.22,0.25,27.83,81.74,2.05,0.23,100.71,0.22,27.83,2021-12-27 17:00:00,1.1903347e-11,19.50016,5774.563,83.0648777476432,1619.7784064584935
0.11,0.125,27.275,84.645,2.06,0.115,100.735,0.11,27.275,2021-12-27 17:30:00,1.7332313e-12,19.4243,5774.2,77.51508677599928,1505.6763000629082
0.0,0.0,26.72,87.55,2.07,0.0,100.76,0.0,26.72,2021-12-27 18:00:00,9.146928e-13,18.74494,5843.323,78.6587990881395,1474.454469379158
0.0,0.0,26.435,88.89,2.24,0.0,100.795,0.0,26.435,2021-12-27 18:30:00,5.4017495e-13,18.553051,5911.576,80.01047584902945,1484.4384389612685
0.0,0.0,26.15,90.23,2.41,0.0,100.83,0.0,26.15,2021-12-27 19:00:00,5.409268e-12,17.649166,5958.279,81.02434652535189,1430.0121418670203
0.0,0.0,25.915,91.42,2.555,0.0,100.865,0.0,25.915,2021-12-27 19:30:00,9.526587e-13,17.471548,5976.097,80.01474771249605,1397.9815053666885
0.0,0.0,25.68,92.61,2.7,0.0,100.9,0.0,25.68,2021-12-27 20:00:00,3.226207e-14,18.775555,5994.595,80.49331018789519,1511.306572564884
0.0,0.0,25.5,93.32,2.795,0.0,100.91,0.0,25.5,2021-12-27 20:30:00,2.6731393e-11,18.882723,6002.373,81.23550385022979,1533.947516967151
0.0,0.0,25.32,94.03,2.89,0.0,100.92,0.0,25.32,2021-12-27 21:00:00,5.3836076e-12,18.936577,5964.755,80.87828596229046,1531.5578897524972
0.0,0.0,25.195,94.475,2.91,0.0,100.91,0.0,25.195,2021-12-27 21:30:00,5.7157673e-12,18.936577,5847.816,80.59638148309384,1526.21958387552
0.0,0.0,25.07,94.92,2.93,0.0,100.9,0.0,25.07,2021-12-27 22:00:00,2.7289356e-12,18.84435,5729.993,78.8746167706764,1486.3408845422805
0.0,0.0,24.99,95.11,2.935,0.0,100.885,0.0,24.99,2021-12-27 22:30:00,3.4299885e-12,18.84435,5618.58,76.95515084937621,1450.1697969081786
0.0,0.0,24.91,95.3,2.94,0.0,100.87,0.0,24.91,2021-12-27 23:00:00,4.962858e-12,18.809275,5524.453,75.7621360500826,1425.0308515530414
0.0,0.0,24.87,95.43,2.975,0.0,100.845,0.0,24.87,2021-12-27 23:30:00,6.7539485e-12,18.839918,5369.29,77.93980581041403,1468.3795504035975
0.0,0.0,24.83,95.56,3.01,0.0,100.82,0.0,24.83,2021-12-28 00:00:00,6.07882e-13,18.499197,5233.062,80.44560400414726,1488.17907625666
0.0,0.0,24.785,95.66,3.015,0.0,100.79,0.0,24.785,2021-12-28 00:30:00,3.0237171e-12,18.499197,5137.057,76.31105732415817,1411.693282717664
0.0,0.0,24.74,95.76,3.02,0.0,100.76,0.0,24.74,2021-12-28 01:00:00,1.0030197e-12,18.48466,5136.873,78.13030655445766,1444.2121523548433
0.0,0.0,24.725,95.615,3.045,0.0,100.73,0.0,24.725,2021-12-28 01:30:00,8.2133557e-13,18.42363,5065.926,74.98455352593282,1381.48766987692
0.0,0.0,24.71,95.47,3.07,0.0,100.7,0.0,24.71,2021-12-28 02:00:00,7.133577e-12,18.458046,5024.337,69.2677414321844,1278.5471576708712
0.0,0.0,24.67,95.535,3.01,0.0,100.69,0.0,24.67,2021-12-28 02:30:00,3.953642e-12,18.458046,4995.531,69.20120163727755,1277.3189630758707
0.0,0.0,24.63,95.6,2.95,0.0,100.68,0.0,24.63,2021-12-28 03:00:00,4.547629e-12,18.006525,4961.447,68.19924387969164,1228.0313899004543
0.0,0.0,24.61,95.595,2.87,0.0,100.69,0.0,24.61,2021-12-28 03:30:00,7.973898e-12,18.006525,4938.689,68.70791265621796,1237.1907469414573
0.0,0.0,24.59,95.59,2.79,0.0,100.7,0.0,24.59,2021-12-28 04:00:00,4.02551e-13,17.750004,4937.625,70.48151389228735,1251.0471535141278
0.0,0.0,24.58,95.52,2.705,0.0,100.725,0.0,24.58,2021-12-28 04:30:00,5.6382394e-12,17.750004,4963.117,70.80296555067568,1256.7529217359563
0.0,0.0,24.57,95.45,2.62,0.0,100.75,0.0,24.57,2021-12-28 05:00:00,2.6779505e-12,17.763763,5061.17,72.94667650873582,1295.8074731386553
0.055,0.065,24.72,95.11,2.62,0.06,100.785,0.055,24.72,2021-12-28 05:30:00,2.0124796e-11,17.773886,5228.798,78.8436272390627,1401.3576423720085
0.11,0.13,24.87,94.77,2.62,0.12,100.82,0.11,24.87,2021-12-28 06:00:00,2.2971306e-12,17.654577,5410.695,78.63018020774943,1388.1825710014075
0.395,0.445,25.355,93.44,2.805,0.25,100.865,0.395,25.355,2021-12-28 06:30:00,1.4012522e-11,16.244707,5586.076,86.22370357475354,1400.6788010255157
0.68,0.76,25.84,92.11,2.99,0.38,100.91,0.68,25.84,2021-12-28 07:00:00,5.2187083e-12,15.207577,5760.836,79.90803542768148,1215.207601684777
0.985,1.14,26.285,90.08,3.12,0.615,100.94,0.985,26.285,2021-12-28 07:30:00,1.4173047e-11,15.887672,6013.73,86.45561799927886,1373.5785013286134
1.29,1.52,26.73,88.05,3.25,0.85,100.97,1.29,26.73,2021-12-28 08:00:00,1.0970746e-12,17.363493,6254.969,83.1491469860085,1443.7596316474383
1.595,1.92,27.155,85.87,3.355,0.96,100.98,1.595,27.155,2021-12-28 08:30:00,6.866984e-12,17.429087,6417.145,104.0191467363685,1812.9587581332182
1.9,2.32,27.58,83.69,3.46,1.07,100.99,1.9,27.58,2021-12-28 09:00:00,5.911177e-13,17.871904,6520.148,118.3873908703628,2115.8080844455308
2.125,2.59,27.93,82.14,3.46,1.135,100.965,2.125,27.93,2021-12-28 09:30:00,2.5860865e-15,17.70746,6595.568,123.43847872393172,2185.7819244648717
2.35,2.86,28.28,80.59,3.46,1.2,100.94,2.35,28.28,2021-12-28 10:00:00,8.124057e-11,17.868404,6644.567,254.6783798495031,4550.696181195691
2.57,3.0,28.56,79.395,3.425,1.34,100.905,2.57,28.56,2021-12-28 10:30:00,2.7147742e-11,17.926556,6662.757,261.5310501657436,4688.351016527912
2.79,3.14,28.84,78.2,3.39,1.48,100.87,2.79,28.84,2021-12-28 11:00:00,3.396377e-12,17.72394,6653.747,259.4713927031198,4598.855395985652
2.77,3.185,29.025,77.275,3.325,1.385,100.815,2.77,29.025,2021-12-28 11:30:00,3.392727e-11,18.003473,6616.516,255.93406582210062,4607.702043799728
2.75,3.23,29.21,76.35,3.26,1.29,100.76,2.75,29.21,2021-12-28 12:00:00,2.9938198e-11,18.153769,6564.649,239.1305975115133,4341.121628048828
2.65,3.105,29.255,75.92,3.205,1.255,100.71,2.65,29.255,2021-12-28 12:30:00,4.495548e-12,18.205029,6576.756,125.25693213733595,2280.30608201067
2.55,2.98,29.3,75.49,3.15,1.22,100.66,2.55,29.3,2021-12-28 13:00:00,9.552065e-12,18.299458,6643.623,103.77756586380559,1899.0732078659528
2.33,2.725,29.205,75.635,3.115,1.03,100.615,2.33,29.205,2021-12-28 13:30:00,7.134462e-12,18.466145,6704.152,105.42585593579322,1946.8091424587165
2.11,2.47,29.11,75.78,3.08,0.84,100.57,2.11,29.11,2021-12-28 14:00:00,2.6728678e-12,18.728691,6716.746,106.17796744005086,1988.5743431924902
1.815,2.11,28.89,76.865,2.995,0.83,100.55,1.815,28.89,2021-12-28 14:30:00,2.475517e-13,18.709799,6693.064,96.31669551507783,1802.0660134312836
1.52,1.75,28.67,77.95,2.91,0.82,100.53,1.52,28.67,2021-12-28 15:00:00,4.9165407e-12,18.886465,6692.846,110.9467373178787,2095.3916712177647
1.165,1.355,28.395,79.465,2.87,0.71,100.535,1.165,28.395,2021-12-28 15:30:00,1.9183437e-12,18.80431,6696.563,126.00090860963456,2369.3601457769955
0.81,0.96,28.12,80.98,2.83,0.6,100.54,0.81,28.12,2021-12-28 16:00:00,1.04184265e-11,19.365162,6716.617,113.91026781346677,2205.890789669983
0.51,0.6,27.68,83.665,2.665,0.395,100.565,0.51,27.68,2021-12-28 16:30:00,2.1831764e-11,19.375507,6724.942,120.56099837152934,2335.930467871923
0.21,0.24,27.24,86.35,2.5,0.19,100.59,0.21,27.24,2021-12-28 17:00:00,2.2226663e-12,19.242441,6658.682,112.03331822813823,2155.794516038925
0.105,0.12,26.745,88.765,2.415,0.095,100.63,0.105,26.745,2021-12-28 17:30:00,1.9699407e-11,19.327534,6537.483,82.16001109123957,1587.9504078046914
0.0,0.0,26.25,91.18,2.33,0.0,100.67,0.0,26.25,2021-12-28 18:00:00,4.8296863e-11,19.353382,6477.292,80.92804376080275,1566.2313454116238
0.0,0.0,26.03,91.97,2.44,0.0,100.71,0.0,26.03,2021-12-28 18:30:00,1.663641e-11,19.006832,6489.573,86.15571612582762,1637.547222241863
0.0,0.0,25.81,92.76,2.55,0.0,100.75,0.0,25.81,2021-12-28 19:00:00,2.9391567e-12,17.990923,6491.884,86.78375292714708,1561.3198165630727
0.0,0.0,25.64,93.08,2.62,0.0,100.785,0.0,25.64,2021-12-28 19:30:00,6.08619e-12,17.799034,6434.823,81.80575662752825,1456.0634436086027
0.0,0.0,25.47,93.4,2.69,0.0,100.82,0.0,25.47,2021-12-28 20:00:00,1.2920032e-10,18.97389,6373.98,81.88837309888793,1553.7409834466787
0.0,0.0,25.33,93.675,2.705,0.0,100.835,0.0,25.33,2021-12-28 20:30:00,5.4407967e-12,18.850248,6337.172,81.11907412543083,1529.114664794313
0.0,0.0,25.19,93.95,2.72,0.0,100.85,0.0,25.19,2021-12-28 21:00:00,1.7544416e-12,18.888975,6255.545,81.68493943834852,1542.9447789273358
0.0,0.0,25.09,94.105,2.705,0.0,100.84,0.0,25.09,2021-12-28 21:30:00,1.4166777e-11,18.888975,6106.699,78.80545873821858,1488.5543399686255
