DATE,PERIOD,USEP,LOAD,PV,RP
2021-09-05 21:00:00,43,115.98,18.0625,0.0,12.12
2021-09-05 21:30:00,44,114.29,17.88,0.0,13.02
2021-09-05 22:00:00,45,107.96,17.596,0.0,11.41
2021-09-05 22:30:00,46,101.79,17.5285,0.0,8.0
2021-09-05 23:00:00,47,115.66,17.091,0.0,9.88
2021-09-05 23:30:00,48,101.71,16.742,0.0,2.09
2021-09-06 00:00:00,1,100.52,16.4035,0.0,1.0
2021-09-06 00:30:00,2,98.6,16.217,0.0,0.6
2021-09-06 01:00:00,3,95.49,15.975,0.0,0.01
2021-09-06 01:30:00,4,100.54,16.3175,0.0,0.01
2021-09-06 02:00:00,5,99.02,16.106,0.0,0.01
2021-09-06 02:30:00,6,92.43,17.0065,0.0,0.01
2021-09-06 03:00:00,7,89.44,16.6445,0.0,0.01
2021-09-06 03:30:00,8,84.25,16.839,0.0,0.01
2021-09-06 04:00:00,9,87.3,16.872,0.0,0.01
2021-09-06 04:30:00,10,89.11,17.3845,0.0,0.01
2021-09-06 05:00:00,11,96.58,17.885,0.0,0.5
2021-09-06 05:30:00,12,113.33,18.7655,0.0,1.1
2021-09-06 06:00:00,13,116.73,18.3825,0.0,1.33
2021-09-06 06:30:00,14,123.41,18.4425,0.0,1.33
2021-09-06 07:00:00,15,101.75,16.0205,0.0,8.0
2021-09-06 07:30:00,16,107.29,15.851,0.0,8.0
2021-09-06 08:00:00,17,110.13,17.4305,0.0,8.0
2021-09-06 08:30:00,18,110.54,18.3225,0.0,8.0
2021-09-06 09:00:00,19,113.23,18.566,0.0,8.0
2021-09-06 09:30:00,20,115.76,18.6765,0.0,2.53
2021-09-06 10:00:00,21,115.21,18.5445,0.0,2.16
2021-09-06 10:30:00,22,115.75,18.7615,0.0,1.2
2021-09-06 11:00:00,23,113.05,18.0495,0.0,1.28
2021-09-06 11:30:00,24,105.61,18.248,0.0,1.0
2021-09-06 12:00:00,25,111.54,18.111,0.0,1.1
2021-09-06 12:30:00,26,110.34,18.028,0.0,1.0
2021-09-06 13:00:00,27,113.64,18.158,0.0,1.33
2021-09-06 13:30:00,28,123.65,18.127,0.0,1.33
2021-09-06 14:00:00,29,129.21,18.562,0.0,1.79
2021-09-06 14:30:00,30,138.36,18.64,0.0,2.0
2021-09-06 15:00:00,31,129.22,18.3715,0.0,1.1
2021-09-06 15:30:00,32,145.53,17.653,0.0,1.33
2021-09-06 16:00:00,33,155.94,18.3245,0.0,1.79
2021-09-06 16:30:00,34,146.86,17.213,0.0,1.79
2021-09-06 17:00:00,35,116.74,17.141,0.0,1.28
2021-09-06 17:30:00,36,102.65,17.0705,0.0,2.2
2021-09-06 18:00:00,37,96.04,17.4995,0.0,8.0
2021-09-06 18:30:00,38,99.56,18.289,0.0,8.0
2021-09-06 19:00:00,39,105.69,15.786,0.0,2.1
2021-09-06 19:30:00,40,108.51,16.1225,0.0,1.64
2021-09-06 20:00:00,41,108.4,18.5995,0.0,1.42
2021-09-06 20:30:00,42,108.41,18.521,0.0,1.15
2021-09-06 21:00:00,43,109.63,18.512,0.0,1.11
2021-09-06 21:30:00,44,100.95,18.3695,0.0,1.0
2021-09-06 22:00:00,45,94.43,18.471,0.0,1.1
2021-09-06 22:30:00,46,99.53,18.799,0.0,1.33
2021-09-06 23:00:00,47,97.66,18.3565,0.0,1.2
2021-09-06 23:30:00,48,91.77,18.1945,0.0,1.1
2021-09-07 00:00:00,1,100.43,18.0245,0.0,1.0
2021-09-07 00:30:00,2,97.69,18.2445,0.0,0.6
2021-09-07 01:00:00,3,92.21,17.707,0.0,0.5
2021-09-07 01:30:00,4,90.65,17.918,0.0,0.01
2021-09-07 02:00:00,5,89.67,17.5965,0.0,0.01
2021-09-07 02:30:00,6,84.04,18.2795,0.0,0.01
2021-09-07 03:00:00,7,83.95,17.9755,0.0,0.01
2021-09-07 03:30:00,8,83.95,17.5285,0.0,0.01
2021-09-07 04:00:00,9,83.95,17.278,0.0,0.01
2021-09-07 04:30:00,10,83.95,17.626,0.0,0.01
2021-09-07 05:00:00,11,90.63,17.749,0.0,0.5
2021-09-07 05:30:00,12,100.31,18.2395,0.0,1.2
2021-09-07 06:00:00,13,109.66,18.5995,0.0,2.7
2021-09-07 06:30:00,14,115.93,18.7045,0.0,5.5
2021-09-07 07:00:00,15,100.75,15.811,0.0,12.12
2021-09-07 07:30:00,16,103.88,15.448,0.0,14.87
2021-09-07 08:00:00,17,113.29,17.702,0.0,12.12
2021-09-07 08:30:00,18,113.18,18.019,0.0,21.7
2021-09-07 09:00:00,19,113.5,18.001,0.0,13.84
2021-09-07 09:30:00,20,113.15,17.737,0.0,12.12
2021-09-07 10:00:00,21,107.67,17.566,0.0,12.12
2021-09-07 10:30:00,22,105.84,18.0365,0.0,12.12
2021-09-07 11:00:00,23,93.77,17.967,0.0,2.0
2021-09-07 11:30:00,24,93.31,18.0155,0.0,1.2
2021-09-07 12:00:00,25,93.34,17.3295,0.0,1.99
2021-09-07 12:30:00,26,93.36,16.17,0.0,0.9
2021-09-07 13:00:00,27,93.36,16.932,0.0,1.28
2021-09-07 13:30:00,28,94.08,17.0605,0.0,1.79
2021-09-07 14:00:00,29,93.77,17.1685,0.0,1.4
2021-09-07 14:30:00,30,104.8,17.6215,0.0,1.79
2021-09-07 15:00:00,31,104.9,17.7485,0.0,1.6
2021-09-07 15:30:00,32,104.63,17.318,0.0,1.6
2021-09-07 16:00:00,33,95.29,17.6185,0.0,1.2
2021-09-07 16:30:00,34,93.76,18.258,0.0,1.33
2021-09-07 17:00:00,35,93.22,18.389,0.0,1.33
2021-09-07 17:30:00,36,93.32,18.768,0.0,1.79
2021-09-07 18:00:00,37,95.26,18.913,0.0,8.0
2021-09-07 18:30:00,38,113.15,19.2075,0.0,8.0
2021-09-07 19:00:00,39,117.21,16.94,0.0,9.06
2021-09-07 19:30:00,40,115.29,16.4395,0.0,8.83
2021-09-07 20:00:00,41,125.5,18.391,0.0,5.43
2021-09-07 20:30:00,42,125.26,19.132,0.0,2.04
2021-09-07 21:00:00,43,123.77,19.4225,0.0,0.99
2021-09-07 21:30:00,44,106.44,19.12,0.0,1.0
2021-09-07 22:00:00,45,96.63,18.9405,0.0,1.28
2021-09-07 22:30:00,46,109.33,19.0155,0.0,12.11
2021-09-07 23:00:00,47,113.27,18.7785,0.0,8.0
2021-09-07 23:30:00,48,102.29,18.5015,0.0,2.1
2021-09-08 00:00:00,1,112.76,18.802,0.0,1.58
2021-09-08 00:30:00,2,100.66,18.7125,0.0,0.6
2021-09-08 01:00:00,3,100.65,18.461,0.0,0.5
2021-09-08 01:30:00,4,100.39,18.778,0.0,0.01
2021-09-08 02:00:00,5,100.43,18.055,0.0,0.01
2021-09-08 02:30:00,6,99.5,18.094,0.0,0.5
2021-09-08 03:00:00,7,94.54,17.8595,0.0,0.01
2021-09-08 03:30:00,8,92.14,17.2985,0.0,0.01
2021-09-08 04:00:00,9,91.15,17.0025,0.0,0.01
2021-09-08 04:30:00,10,91.27,17.0635,0.0,0.01
2021-09-08 05:00:00,11,93.04,17.0585,0.0,0.5
2021-09-08 05:30:00,12,100.54,16.527,0.0,1.2
2021-09-08 06:00:00,13,115.87,16.6025,0.0,2.7
2021-09-08 06:30:00,14,129.33,17.399,0.0,2.5
2021-09-08 07:00:00,15,100.45,15.0145,0.0,8.0
2021-09-08 07:30:00,16,100.77,13.9685,0.0,8.0
2021-09-08 08:00:00,17,110.34,15.923,0.0,13.01
2021-09-08 08:30:00,18,111.89,16.153,0.0,14.32
2021-09-08 09:00:00,19,113.48,16.208,0.0,15.8
2021-09-08 09:30:00,20,115.91,16.728,0.0,18.5
2021-09-08 10:00:00,21,116.05,17.0025,0.0,18.82
2021-09-08 10:30:00,22,115.93,17.231,0.0,15.7
2021-09-08 11:00:00,23,116.05,16.832,0.0,17.2
2021-09-08 11:30:00,24,110.9,16.8465,0.0,12.12
2021-09-08 12:00:00,25,110.18,17.113,0.0,11.94
2021-09-08 12:30:00,26,110.19,16.6525,0.0,11.95
2021-09-08 13:00:00,27,112.95,17.3965,0.0,13.83
2021-09-08 13:30:00,28,114.48,17.3345,0.0,13.33
2021-09-08 14:00:00,29,114.51,17.57,0.0,13.43
2021-09-08 14:30:00,30,110.23,17.0775,0.0,8.12
2021-09-08 15:00:00,31,108.82,16.3785,0.0,1.33
2021-09-08 15:30:00,32,104.61,16.7805,0.0,2.0
2021-09-08 16:00:00,33,104.46,17.2985,0.0,1.69
2021-09-08 16:30:00,34,104.48,17.34,0.0,2.0
2021-09-08 17:00:00,35,101.91,16.9995,0.0,1.79
2021-09-08 17:30:00,36,97.95,16.907,0.0,1.51
2021-09-08 18:00:00,37,101.79,16.7795,0.0,8.0
2021-09-08 18:30:00,38,104.99,16.317,0.0,8.0
2021-09-08 19:00:00,39,113.19,14.3015,0.0,2.0
2021-09-08 19:30:00,40,112.21,14.852,0.0,2.0
2021-09-08 20:00:00,41,115.14,17.1,0.0,1.2
2021-09-08 20:30:00,42,115.93,17.7895,0.0,1.04
2021-09-08 21:00:00,43,115.92,17.7505,0.0,0.99
2021-09-08 21:30:00,44,106.43,17.783,0.0,1.0
2021-09-08 22:00:00,45,101.67,17.8905,0.0,1.28
2021-09-08 22:30:00,46,109.55,18.429,0.0,12.11
2021-09-08 23:00:00,47,107.74,18.4665,0.0,8.0
2021-09-08 23:30:00,48,102.37,18.8455,0.0,2.09
2021-09-09 00:00:00,1,136.45,18.227,0.0,1.33
2021-09-09 00:30:00,2,117.1,18.136,0.0,0.6
2021-09-09 01:00:00,3,115.77,18.701,0.0,0.5
2021-09-09 01:30:00,4,104.0,18.984,0.0,0.01
2021-09-09 02:00:00,5,103.78,19.115,0.0,0.01
2021-09-09 02:30:00,6,100.76,18.7515,0.0,0.5
2021-09-09 03:00:00,7,100.33,18.507,0.0,0.01
2021-09-09 03:30:00,8,100.33,17.992,0.0,0.01
2021-09-09 04:00:00,9,100.31,17.743,0.0,0.01
2021-09-09 04:30:00,10,100.31,18.4365,0.0,0.01
2021-09-09 05:00:00,11,101.43,18.089,0.0,0.5
2021-09-09 05:30:00,12,115.88,18.0625,0.0,1.2
2021-09-09 06:00:00,13,136.42,17.7565,0.0,8.0
2021-09-09 06:30:00,14,159.15,17.866,0.0,8.0
2021-09-09 07:00:00,15,100.18,15.7125,0.0,8.0
2021-09-09 07:30:00,16,110.37,15.457,0.0,10.42
2021-09-09 08:00:00,17,115.79,17.5655,0.0,9.88
2021-09-09 08:30:00,18,111.9,18.262,0.0,8.17
2021-09-09 09:00:00,19,115.81,17.862,0.0,8.19
2021-09-09 09:30:00,20,115.94,18.418,0.0,1.42
2021-09-09 10:00:00,21,115.97,17.8465,0.0,1.33
2021-09-09 10:30:00,22,115.85,18.4625,0.0,1.33
2021-09-09 11:00:00,23,114.41,18.3935,0.0,1.2
2021-09-09 11:30:00,24,110.44,18.054,0.0,1.0
2021-09-09 12:00:00,25,104.68,18.0375,0.0,1.0
2021-09-09 12:30:00,26,110.4,18.4065,0.0,1.0
2021-09-09 13:00:00,27,113.9,17.7805,0.0,1.33
2021-09-09 13:30:00,28,114.49,17.7575,0.0,1.32
2021-09-09 14:00:00,29,113.81,17.453,0.0,1.32
2021-09-09 14:30:00,30,113.8,17.7395,0.0,1.32
2021-09-09 15:00:00,31,114.55,18.021,0.0,1.2
2021-09-09 15:30:00,32,114.49,18.7005,0.0,1.2
2021-09-09 16:00:00,33,120.48,19.0135,0.0,1.2
2021-09-09 16:30:00,34,114.46,19.257,0.0,1.32
2021-09-09 17:00:00,35,113.81,19.0355,0.0,1.28
2021-09-09 17:30:00,36,110.44,19.065,0.0,1.2
2021-09-09 18:00:00,37,112.68,18.63,0.0,8.03
2021-09-09 18:30:00,38,120.71,17.95,0.0,2.89
2021-09-09 19:00:00,39,120.99,16.0535,0.0,2.0
2021-09-09 19:30:00,40,121.01,15.723,0.0,2.0
2021-09-09 20:00:00,41,121.0,17.1555,0.0,1.2
2021-09-09 20:30:00,42,138.38,17.9325,0.0,1.09
2021-09-09 21:00:00,43,135.59,18.052,0.0,0.99
2021-09-09 21:30:00,44,122.64,18.355,0.0,3.03
2021-09-09 22:00:00,45,120.26,18.628,0.0,9.88
2021-09-09 22:30:00,46,120.97,18.4155,0.0,20.98
2021-09-09 23:00:00,47,117.81,18.473,0.0,13.32
2021-09-09 23:30:00,48,103.9,18.3245,0.0,3.4
2021-09-10 00:00:00,1,120.65,17.7495,0.0,2.59
2021-09-10 00:30:00,2,111.35,17.8225,0.0,0.88
2021-09-10 01:00:00,3,113.79,17.321,0.0,0.88
2021-09-10 01:30:00,4,108.68,16.7905,0.0,0.5
2021-09-10 02:00:00,5,101.49,16.1585,0.0,0.5
2021-09-10 02:30:00,6,100.49,16.5105,0.0,0.5
2021-09-10 03:00:00,7,100.44,15.919,0.0,0.5
2021-09-10 03:30:00,8,100.32,15.888,0.0,0.01
2021-09-10 04:00:00,9,100.32,15.823,0.0,0.01
2021-09-10 04:30:00,10,100.32,16.4455,0.0,0.01
2021-09-10 05:00:00,11,107.27,14.778,0.0,0.5
2021-09-10 05:30:00,12,120.64,14.383,0.0,2.36
2021-09-10 06:00:00,13,133.49,15.251,0.0,8.0
2021-09-10 06:30:00,14,130.89,15.3035,0.0,8.0
2021-09-10 07:00:00,15,99.72,13.0045,0.0,8.07
2021-09-10 07:30:00,16,107.58,13.259,0.0,9.72
2021-09-10 08:00:00,17,107.69,16.121,0.0,9.83
2021-09-10 08:30:00,18,100.51,16.5745,0.0,8.32
2021-09-10 09:00:00,19,100.51,16.8745,0.0,8.1
2021-09-10 09:30:00,20,100.5,16.949,0.0,2.0
2021-09-10 10:00:00,21,100.81,16.991,0.0,1.33
2021-09-10 10:30:00,22,100.81,17.2735,0.0,1.2
2021-09-10 11:00:00,23,100.8,17.437,0.0,1.22
2021-09-10 11:30:00,24,98.79,17.509,0.0,1.0
2021-09-10 12:00:00,25,93.33,16.983,0.0,1.32
2021-09-10 12:30:00,26,100.81,16.62,0.0,1.28
2021-09-10 13:00:00,27,100.8,16.201,0.0,2.0
2021-09-10 13:30:00,28,100.81,16.885,0.0,2.0
2021-09-10 14:00:00,29,100.81,17.0315,0.0,1.42
2021-09-10 14:30:00,30,96.9,17.122,0.0,1.33
2021-09-10 15:00:00,31,100.81,17.266,0.0,1.28
2021-09-10 15:30:00,32,100.81,17.0985,0.0,1.28
2021-09-10 16:00:00,33,100.81,17.105,0.0,1.02
2021-09-10 16:30:00,34,100.79,17.7675,0.0,1.2
2021-09-10 17:00:00,35,100.81,17.957,0.0,1.2
2021-09-10 17:30:00,36,100.01,17.874,0.0,1.28
2021-09-10 18:00:00,37,100.78,18.4515,0.0,8.29
2021-09-10 18:30:00,38,123.09,19.0185,0.0,13.33
2021-09-10 19:00:00,39,165.74,16.1325,0.0,13.2
2021-09-10 19:30:00,40,120.95,16.092,0.0,8.29
2021-09-10 20:00:00,41,117.57,18.02,0.0,10.02
2021-09-10 20:30:00,42,113.17,18.0455,0.0,4.19
2021-09-10 21:00:00,43,117.58,18.329,0.0,11.02
2021-09-10 21:30:00,44,100.78,18.2855,0.0,1.33
2021-09-10 22:00:00,45,97.02,18.5595,0.0,1.33
2021-09-10 22:30:00,46,108.46,18.3515,0.0,12.11
2021-09-10 23:00:00,47,100.38,18.441,0.0,2.19
2021-09-10 23:30:00,48,100.65,18.0215,0.0,1.79
2021-09-11 00:00:00,1,136.33,17.86,0.0,4.81
2021-09-11 00:30:00,2,133.9,18.1895,0.0,3.02
2021-09-11 01:00:00,3,100.77,17.713,0.0,0.5
2021-09-11 01:30:00,4,99.69,17.421,0.0,0.5
2021-09-11 02:00:00,5,99.43,17.3885,0.0,0.5
2021-09-11 02:30:00,6,94.41,16.9255,0.0,0.5
2021-09-11 03:00:00,7,93.33,16.616,0.0,0.5
2021-09-11 03:30:00,8,93.18,16.668,0.0,0.01
2021-09-11 04:00:00,9,93.22,16.089,0.0,0.01
2021-09-11 04:30:00,10,92.72,16.3515,0.0,0.01
2021-09-11 05:00:00,11,93.18,15.9945,0.0,0.5
2021-09-11 05:30:00,12,93.24,16.657,0.0,1.2
2021-09-11 06:00:00,13,95.91,16.8115,0.0,2.7
2021-09-11 06:30:00,14,100.46,16.73,0.0,2.7
2021-09-11 07:00:00,15,100.63,14.5255,0.0,8.0
2021-09-11 07:30:00,16,117.29,13.0665,0.0,12.96
2021-09-11 08:00:00,17,115.75,15.6605,0.0,13.11
2021-09-11 08:30:00,18,108.42,15.8285,0.0,13.2
2021-09-11 09:00:00,19,113.85,15.964,0.0,14.28
2021-09-11 09:30:00,20,113.99,16.397,0.0,13.33
2021-09-11 10:00:00,21,115.91,17.297,0.0,15.14
2021-09-11 10:30:00,22,115.9,17.1025,0.0,14.98
2021-09-11 11:00:00,23,115.9,17.067,0.0,14.44
2021-09-11 11:30:00,24,115.18,16.4505,0.0,13.56
2021-09-11 12:00:00,25,110.94,16.4595,0.0,12.12
2021-09-11 12:30:00,26,112.99,17.0655,0.0,13.64
2021-09-11 13:00:00,27,114.0,17.197,0.0,15.87
2021-09-11 13:30:00,28,113.99,17.6675,0.0,15.71
2021-09-11 14:00:00,29,113.15,17.979,0.0,14.87
2021-09-11 14:30:00,30,112.97,17.426,0.0,14.46
2021-09-11 15:00:00,31,111.51,17.284,0.0,12.45
2021-09-11 15:30:00,32,107.72,16.8835,0.0,11.02
2021-09-11 16:00:00,33,110.52,17.486,0.0,12.09
2021-09-11 16:30:00,34,110.54,18.2615,0.0,12.12
2021-09-11 17:00:00,35,111.04,18.648,0.0,12.12
2021-09-11 17:30:00,36,115.9,18.7155,0.0,20.68
2021-09-11 18:00:00,37,117.71,18.787,0.0,30.47
2021-09-11 18:30:00,38,121.95,19.381,0.0,22.98
2021-09-11 19:00:00,39,126.72,15.7675,0.0,24.24
2021-09-11 19:30:00,40,123.08,16.261,0.0,23.76
2021-09-11 20:00:00,41,123.61,18.7385,0.0,22.47
2021-09-11 20:30:00,42,123.09,19.0505,0.0,21.79
2021-09-11 21:00:00,43,122.37,18.647,0.0,15.88
2021-09-11 21:30:00,44,115.93,18.5815,0.0,14.89
2021-09-11 22:00:00,45,120.21,18.053,0.0,13.43
2021-09-11 22:30:00,46,114.26,17.41,0.0,12.12
2021-09-11 23:00:00,47,114.48,17.2115,0.0,12.11
2021-09-11 23:30:00,48,136.85,17.408,0.0,12.11
2021-09-12 00:00:00,1,173.89,17.1505,0.0,8.0
2021-09-12 00:30:00,2,167.48,17.0825,0.0,0.9
2021-09-12 01:00:00,3,123.23,17.0435,0.0,0.5
2021-09-12 01:30:00,4,113.06,17.196,0.0,0.5
2021-09-12 02:00:00,5,100.43,17.289,0.0,0.5
2021-09-12 02:30:00,6,99.33,17.3285,0.0,0.5
2021-09-12 03:00:00,7,93.23,17.566,0.0,0.5
2021-09-12 03:30:00,8,93.09,17.7545,0.0,0.01
2021-09-12 04:00:00,9,93.05,17.349,0.0,0.01
2021-09-12 04:30:00,10,92.23,17.7155,0.0,0.5
2021-09-12 05:00:00,11,92.23,17.75,0.0,0.5
2021-09-12 05:30:00,12,93.11,18.023,0.0,1.2
2021-09-12 06:00:00,13,100.34,17.768,0.0,2.0
2021-09-12 06:30:00,14,100.33,18.2215,0.0,2.0
2021-09-12 07:00:00,15,93.78,15.1905,0.0,8.07
2021-09-12 07:30:00,16,103.81,13.7095,0.0,8.12
2021-09-12 08:00:00,17,112.79,16.699,0.0,8.29
2021-09-12 08:30:00,18,117.27,17.0145,0.0,9.41
2021-09-12 09:00:00,19,120.79,17.2515,0.0,13.01
2021-09-12 09:30:00,20,120.93,17.7835,0.0,12.62
2021-09-12 10:00:00,21,117.32,17.5605,0.0,12.62
2021-09-12 10:30:00,22,100.66,17.954,0.0,9.98
2021-09-12 11:00:00,23,93.48,17.486,0.0,5.5
2021-09-12 11:30:00,24,93.81,17.6045,0.0,4.73
2021-09-12 12:00:00,25,93.81,17.723,0.0,5.5
2021-09-12 12:30:00,26,93.78,17.4695,0.0,1.79
2021-09-12 13:00:00,27,100.64,17.7705,0.0,10.29
2021-09-12 13:30:00,28,100.65,17.4835,0.0,10.3
2021-09-12 14:00:00,29,100.65,18.779,0.0,10.31
2021-09-12 14:30:00,30,100.75,18.099,0.0,9.88
2021-09-12 15:00:00,31,106.45,17.2795,0.0,10.49
2021-09-12 15:30:00,32,100.75,16.9615,0.0,4.95
2021-09-12 16:00:00,33,100.64,16.938,0.0,4.85
2021-09-12 16:30:00,34,100.75,17.0755,0.0,10.33
2021-09-12 17:00:00,35,106.68,17.914,0.0,12.11
2021-09-12 17:30:00,36,108.62,17.8895,0.0,12.12
2021-09-12 18:00:00,37,119.76,17.8455,0.0,22.66
2021-09-12 18:30:00,38,122.89,17.66,0.0,23.98
2021-09-12 19:00:00,39,140.52,14.9335,0.0,37.17
2021-09-12 19:30:00,40,381.88,15.1425,0.0,186.27
2021-09-12 20:00:00,41,2700.62,17.1055,0.0,194.87
2021-09-12 20:30:00,42,388.46,17.499,0.0,184.99
2021-09-12 21:00:00,43,185.36,17.6565,0.0,12.84
2021-09-12 21:30:00,44,140.52,18.196,0.0,1.79
2021-09-12 22:00:00,45,145.52,18.2805,0.0,1.82
2021-09-12 22:30:00,46,116.05,17.7945,0.0,1.28
2021-09-12 23:00:00,47,151.05,18.1175,0.0,1.0
2021-09-12 23:30:00,48,125.69,18.194,0.0,0.9
2021-09-13 00:00:00,1,102.76,18.4385,0.0,0.88
2021-09-13 00:30:00,2,100.34,18.5015,0.0,0.1
2021-09-13 01:00:00,3,113.5,19.024,0.0,0.5
2021-09-13 01:30:00,4,99.96,18.542,0.0,0.5
2021-09-13 02:00:00,5,92.94,18.4045,0.0,0.01
2021-09-13 02:30:00,6,100.45,18.7395,0.0,0.01
2021-09-13 03:00:00,7,99.56,18.135,0.0,0.01
2021-09-13 03:30:00,8,99.69,17.6105,0.0,0.01
2021-09-13 04:00:00,9,99.65,17.776,0.0,0.01
2021-09-13 04:30:00,10,97.89,18.1965,0.0,0.01
2021-09-13 05:00:00,11,99.81,17.696,0.0,0.5
2021-09-13 05:30:00,12,113.0,17.883,0.0,1.2
2021-09-13 06:00:00,13,120.93,17.611,0.0,1.7
2021-09-13 06:30:00,14,126.27,17.82,0.0,2.29
2021-09-13 07:00:00,15,100.76,14.9515,0.0,8.0
2021-09-13 07:30:00,16,110.02,13.9185,0.0,10.12
2021-09-13 08:00:00,17,120.67,16.458,0.0,12.29
2021-09-13 08:30:00,18,115.05,16.8615,0.0,9.28
2021-09-13 09:00:00,19,121.0,17.3725,0.0,9.88
2021-09-13 09:30:00,20,120.98,17.4065,0.0,2.4
2021-09-13 10:00:00,21,120.99,16.903,0.0,1.28
2021-09-13 10:30:00,22,114.12,16.944,0.0,1.2
2021-09-13 11:00:00,23,110.42,16.838,0.0,1.22
2021-09-13 11:30:00,24,105.06,16.5785,0.0,1.33
2021-09-13 12:00:00,25,100.81,16.034,0.0,1.28
2021-09-13 12:30:00,26,100.8,16.4705,0.0,1.28
2021-09-13 13:00:00,27,104.83,15.852,0.0,2.19
2021-09-13 13:30:00,28,105.05,16.414,0.0,2.19
2021-09-13 14:00:00,29,104.87,16.3755,0.0,2.19
2021-09-13 14:30:00,30,104.79,16.028,0.0,1.79
2021-09-13 15:00:00,31,110.41,15.168,0.0,1.28
2021-09-13 15:30:00,32,104.62,15.1385,0.0,1.28
2021-09-13 16:00:00,33,100.79,15.6945,0.0,1.2
2021-09-13 16:30:00,34,100.31,16.4865,0.0,1.28
2021-09-13 17:00:00,35,98.25,17.1775,0.0,1.09
2021-09-13 17:30:00,36,94.97,17.2845,0.0,1.2
2021-09-13 18:00:00,37,95.24,17.306,0.0,8.02
2021-09-13 18:30:00,38,100.78,16.854,0.0,3.0
2021-09-13 19:00:00,39,105.09,14.124,0.0,1.33
2021-09-13 19:30:00,40,106.29,14.343,0.0,2.0
2021-09-13 20:00:00,41,104.68,17.053,0.0,1.2
2021-09-13 20:30:00,42,107.63,16.862,0.0,1.2
2021-09-13 21:00:00,43,109.74,16.899,0.0,0.92
2021-09-13 21:30:00,44,100.69,16.5645,0.0,1.28
2021-09-13 22:00:00,45,95.42,16.501,0.0,1.33
2021-09-13 22:30:00,46,100.66,15.532,0.0,8.9
2021-09-13 23:00:00,47,100.66,15.7525,0.0,5.84
2021-09-13 23:30:00,48,94.32,15.4745,0.0,1.33
2021-09-14 00:00:00,1,100.7,15.7725,0.0,1.1
2021-09-14 00:30:00,2,98.13,16.1935,0.0,0.88
2021-09-14 01:00:00,3,99.4,16.2475,0.0,0.5
2021-09-14 01:30:00,4,95.63,16.2375,0.0,0.5
2021-09-14 02:00:00,5,93.88,16.3485,0.0,0.5
2021-09-14 02:30:00,6,93.03,16.8785,0.0,0.5
2021-09-14 03:00:00,7,92.94,17.067,0.0,0.5
2021-09-14 03:30:00,8,92.13,16.857,0.0,0.01
2021-09-14 04:00:00,9,92.38,16.838,0.0,0.01
2021-09-14 04:30:00,10,92.82,17.066,0.0,0.01
2021-09-14 05:00:00,11,99.29,18.166,0.0,0.5
2021-09-14 05:30:00,12,109.04,17.7515,0.0,1.2
2021-09-14 06:00:00,13,122.68,17.368,0.0,2.7
2021-09-14 06:30:00,14,122.88,17.499,0.0,3.46
2021-09-14 07:00:00,15,98.48,14.808,0.0,8.0
2021-09-14 07:30:00,16,108.27,14.4545,0.0,8.29
2021-09-14 08:00:00,17,117.51,16.813,0.0,13.33
2021-09-14 08:30:00,18,120.25,17.026,0.0,19.13
2021-09-14 09:00:00,19,122.93,16.873,0.0,21.22
2021-09-14 09:30:00,20,122.96,17.1765,0.0,16.46
2021-09-14 10:00:00,21,125.3,16.6955,0.0,18.81
2021-09-14 10:30:00,22,125.29,16.5125,0.0,16.48
2021-09-14 11:00:00,23,123.06,17.1475,0.0,13.71
2021-09-14 11:30:00,24,121.37,16.8895,0.0,12.22
2021-09-14 12:00:00,25,122.16,17.142,0.0,12.71
2021-09-14 12:30:00,26,122.93,16.96,0.0,12.76
2021-09-14 13:00:00,27,123.03,16.9505,0.0,13.2
2021-09-14 13:30:00,28,125.26,16.2675,0.0,13.2
2021-09-14 14:00:00,29,125.28,16.215,0.0,16.53
2021-09-14 14:30:00,30,123.04,16.113,0.0,20.11
2021-09-14 15:00:00,31,124.7,16.457,0.0,14.02
2021-09-14 15:30:00,32,130.5,16.5155,0.0,14.33
2021-09-14 16:00:00,33,130.37,15.994,0.0,12.22
2021-09-14 16:30:00,34,134.63,16.7205,0.0,14.2
2021-09-14 17:00:00,35,123.04,16.7895,0.0,13.02
2021-09-14 17:30:00,36,122.4,16.8405,0.0,13.2
2021-09-14 18:00:00,37,122.92,16.937,0.0,21.28
2021-09-14 18:30:00,38,123.03,17.1575,0.0,20.11
2021-09-14 19:00:00,39,129.59,14.1285,0.0,13.33
2021-09-14 19:30:00,40,123.06,14.399,0.0,12.12
2021-09-14 20:00:00,41,124.71,16.104,0.0,13.3
2021-09-14 20:30:00,42,134.61,17.171,0.0,13.92
2021-09-14 21:00:00,43,133.88,17.0315,0.0,12.11
2021-09-14 21:30:00,44,123.06,17.0935,0.0,14.35
2021-09-14 22:00:00,45,119.45,17.654,0.0,12.22
2021-09-14 22:30:00,46,110.82,17.665,0.0,10.46
2021-09-14 23:00:00,47,102.78,17.9025,0.0,2.19
2021-09-14 23:30:00,48,100.76,17.5745,0.0,1.28
2021-09-15 00:00:00,1,122.84,17.617,0.0,2.58
2021-09-15 00:30:00,2,117.13,17.9535,0.0,1.61
2021-09-15 01:00:00,3,100.76,18.124,0.0,0.5
2021-09-15 01:30:00,4,100.45,18.2335,0.0,0.5
2021-09-15 02:00:00,5,99.38,18.2235,0.0,0.5
